lambda,test_mse
69,0.136789873
69,0.170576259
69,0.268402368
69,0.114334211
69,0.20927912
69,0.231981575
70,0.172462583
70,0.523454249
70,0.204185382
70,0.205540866
70,0.801087081
70,0.240365922
70,0.131879374
70,0.49891758
70,0.243702412
70,0.332765162
70,0.118109696
70,0.247362122
70,0.440649182
70,0.233644322
70,0.155360579
70,0.116106316
70,0.479650676
70,0.298755169
70,0.356970131
70,0.274463803
70,0.214525625
70,0.45156303
70,0.379440725
70,0.153345704
70,0.256956816
70,0.42567572
70,0.149597779
70,0.252630979
70,0.119465783
70,0.120837882
70,0.108622469
70,0.138126761
70,0.140930668
70,0.119281657
70,0.568787813
70,0.165222526
70,0.204122782
70,0.506086171
70,0.318589658
70,0.11487741
70,0.452443361
70,0.331698835
70,0.150863439
70,0.359799951
70,0.136165574
70,0.177489862
70,0.276602328
70,0.112157829
70,0.206196308
70,0.230823755
71,0.180423185
71,0.524668217
71,0.192222565
71,0.206545547
71,0.71857971
71,0.245326504
71,0.13476415
71,0.478888869
71,0.237538084
71,0.332488567
71,0.11706765
71,0.242545754
71,0.435677379
71,0.233360082
71,0.150276393
71,0.118237242
71,0.458139926
71,0.30212763
71,0.349734217
71,0.257237643
71,0.207352951
71,0.463483959
71,0.353153944
71,0.155082896
71,0.232871965
71,0.427768052
71,0.15163444
71,0.243577167
71,0.119077042
71,0.116934657
71,0.10882546
71,0.140926868
71,0.139562339
71,0.120086439
71,0.555730402
71,0.167581335
71,0.196639538
71,0.496397972
71,0.315381318
71,0.114761129
71,0.440088451
71,0.331887633
71,0.149755687
71,0.35008049
71,0.136591464
71,0.177929759
71,0.263559192
71,0.11297857
71,0.203230351
71,0.230074048
72,0.171768948
72,0.522561967
72,0.193977952
72,0.203914031
72,0.75314486
72,0.23968108
72,0.13478592
72,0.494516373
72,0.23916696
72,0.321703613
72,0.118283048
72,0.243873492
72,0.436458856
72,0.236121446
72,0.150444508
72,0.114281736
72,0.444109976
72,0.301417649
72,0.355832934
72,0.256249487
72,0.207768828
72,0.469899803
72,0.356669962
72,0.158773318
72,0.234954268
72,0.434930801
72,0.15043211
72,0.245942771
72,0.117981322
72,0.11852923
72,0.108346999
72,0.142329991
72,0.140884668
72,0.117762454
72,0.563252389
72,0.169377729
72,0.195522651
72,0.492847979
72,0.323778719
72,0.115990683
72,0.437468082
72,0.334110141
72,0.150962293
72,0.361014813
72,0.136770964
72,0.173821941
72,0.263863355
72,0.114417814
72,0.204689279
72,0.2265407
73,0.180086374
73,0.524889052
73,0.199127093
73,0.203473672
73,0.763904452
73,0.229289547
73,0.130910203
73,0.50007391
73,0.242479771
73,0.33875224
73,0.117414258
73,0.249230444
73,0.434521645
73,0.231939256
73,0.151477501
73,0.118295163
73,0.465581506
73,0.30665043
73,0.36216554
73,0.258552283
73,0.210337803
73,0.451961219
73,0.357814163
73,0.157020703
73,0.239682794
73,0.433532268
73,0.15169923
73,0.253718078
73,0.119893707
73,0.116686448
73,0.109586321
73,0.139619604
73,0.139502987
73,0.118126437
73,0.558090508
73,0.164845973
73,0.195052266
73,0.503478348
73,0.320333779
73,0.113771155
73,0.444702655
73,0.334962487
73,0.148246959
73,0.356361926
73,0.134870231
73,0.180962563
73,0.272193938
73,0.113410033
73,0.199312836
73,0.231990501
74,0.172739476
74,0.530443132
74,0.199900389
74,0.200960115
74,0.787536085
74,0.242026135
74,0.132653892
74,0.512190163
74,0.254035562
74,0.350666761
74,0.116671719
74,0.255484968
74,0.442776412
74,0.231493548
74,0.152221009
74,0.118048735
74,0.489649415
74,0.302631974
74,0.359467596
74,0.283599257
74,0.214748248
74,0.456282973
74,0.385934353
74,0.154675007
74,0.259061843
74,0.442095369
74,0.152277127
74,0.260258377
74,0.119420186
74,0.119368754
74,0.110193625
74,0.139051974
74,0.136623457
74,0.116587803
74,0.578389108
74,0.161546841
74,0.196309611
74,0.514005423
74,0.318232268
74,0.113116115
74,0.45716083
74,0.333669931
74,0.147182524
74,0.372872859
74,0.134253472
74,0.173804775
74,0.282374144
74,0.114270702
74,0.201368675
74,0.237564385
75,0.172929585
75,0.504408717
75,0.194583029
75,0.207660571
75,0.754101038
75,0.232679516
75,0.128912255
75,0.475955218
75,0.237247586
75,0.327977628
75,0.118156023
75,0.250995576
75,0.436133087
75,0.242306054
75,0.150836125
75,0.115072481
75,0.473214507
75,0.300444931
75,0.344323635
75,0.257341862
75,0.205860004
75,0.451298833
75,0.353714436
75,0.158786312
75,0.240417629
75,0.417485118
75,0.151894882
75,0.247893587
75,0.122289345
75,0.119141743
75,0.109404176
75,0.140800476
75,0.142147288
75,0.117701553
75,0.542595983
75,0.164276689
75,0.199233815
75,0.484823942
75,0.318554372
75,0.114955448
75,0.435111672
75,0.3339037
75,0.147700563
75,0.349314183
75,0.136332765
75,0.168802083
75,0.272108614
75,0.113477089
75,0.207841054
75,0.228805855
76,0.16858311
76,0.512170255
76,0.193668097
76,0.204082072
76,0.767596066
76,0.239579096
76,0.132775664
76,0.473989099
76,0.236699894
76,0.335176378
76,0.118812934
76,0.238668188
76,0.438400388
76,0.237002447
76,0.156808272
76,0.114534564
76,0.469179958
76,0.293797761
76,0.352465332
76,0.252436757
76,0.205990613
76,0.452024192
76,0.366228431
76,0.159912795
76,0.229120344
76,0.439073205
76,0.155131876
76,0.248555556
76,0.120286047
76,0.121661961
76,0.108381599
76,0.141435862
76,0.137598231
76,0.120757505
76,0.54928273
76,0.171002358
76,0.197136596
76,0.486906648
76,0.324035704
76,0.115217127
76,0.426758111
76,0.332919955
76,0.150139898
76,0.358061641
76,0.137893513
76,0.168475598
76,0.270970702
76,0.113920771
76,0.207375422
76,0.221296325
77,0.167934939
77,0.513768435
77,0.193607166
77,0.203326538
77,0.790441453
77,0.244124666
77,0.131151408
77,0.481295586
77,0.243322879
77,0.339528114
77,0.117448032
77,0.248336419
77,0.443523794
77,0.231491342
77,0.155273601
77,0.11439272
77,0.485530585
77,0.298973411
77,0.34947893
77,0.276853353
77,0.207374305
77,0.457644939
77,0.376109868
77,0.160633951
77,0.252743065
77,0.433754653
77,0.150448933
77,0.25548619
77,0.117352694
77,0.121809654
77,0.110848941
77,0.139760047
77,0.13694714
77,0.11710991
77,0.57098639
77,0.168119922
77,0.197826564
77,0.504106283
77,0.316282809
77,0.112808555
77,0.443188488
77,0.337908298
77,0.148010105
77,0.359109402
77,0.134939477
77,0.167256474
77,0.278823048
77,0.113012768
77,0.203821585
77,0.231807247
78,0.169341579
78,0.511357427
78,0.190433845
78,0.202465028
78,0.69969666
78,0.230340227
78,0.12844421
78,0.482105434
78,0.232600719
78,0.328956157
78,0.117037363
78,0.239701942
78,0.439535946
78,0.237277538
78,0.15244925
78,0.114678964
78,0.461108863
78,0.302258641
78,0.357684106
78,0.26328823
78,0.206873551
78,0.443377495
78,0.356349498
78,0.156087786
78,0.234826371
78,0.411881596
78,0.150355682
78,0.239470482
78,0.117994122
78,0.117928252
78,0.109525517
78,0.140075356
78,0.138116285
78,0.117972694
78,0.555435002
78,0.166651189
78,0.21338518
78,0.482537299
78,0.323291421
78,0.113524057
78,0.445073903
78,0.331315964
78,0.1518116
78,0.342109233
78,0.135613054
78,0.173648402
78,0.268760115
78,0.111158594
78,0.204166934
78,0.235162809
79,0.18252553
79,0.531867981
79,0.203182369
79,0.205319121
79,0.781941235
79,0.241008118
79,0.127737299
79,0.499177575
79,0.245849952
79,0.34235692
79,0.117520027
79,0.248819143
79,0.444820911
79,0.236214846
79,0.154577553
79,0.113780633
79,0.462045223
79,0.305360079
79,0.351243824
79,0.254164517
79,0.217938215
79,0.479280829
79,0.338027537
79,0.154825062
79,0.234263346
79,0.453028172
79,0.152482063
79,0.25874272
79,0.119759537
79,0.117425218
79,0.108627193
79,0.139586255
79,0.140253618
79,0.119194306
79,0.586110175
79,0.164558411
79,0.21428892
79,0.50962615
79,0.318371534
79,0.114624687
79,0.448716938
79,0.334351689
79,0.152194679
79,0.358082354
79,0.13600789
79,0.181298301
79,0.272981614
79,0.113499179
79,0.20088394
79,0.232147381
80,0.182640389
80,0.527841687
80,0.202280223
80,0.205465734
80,0.752304196
80,0.242826298
80,0.130719364
80,0.501488209
80,0.24411054
80,0.323946893
80,0.117973447
80,0.24819541
80,0.438427895
80,0.233151019
80,0.15247713
80,0.115553141
80,0.461358726
80,0.305594563
80,0.348820239
80,0.258325368
80,0.2174429
80,0.48788777
80,0.346665502
80,0.15244025
80,0.235086083
80,0.453109771
80,0.151467219
80,0.244546011
80,0.118153714
80,0.120633982
80,0.107672095
80,0.140260532
80,0.137190014
80,0.118096367
80,0.575666845
80,0.16837199
80,0.195020616
80,0.510671973
80,0.31693238
80,0.115022786
80,0.437804461
80,0.331609219
80,0.154064819
80,0.349304795
80,0.136425763
80,0.173737064
80,0.267926633
80,0.114236534
80,0.203618258
80,0.227154821
81,0.187113076
81,0.529789209
81,0.199322447
81,0.201959178
81,0.73034209
81,0.248710454
81,0.132274136
81,0.498142421
81,0.251648575
81,0.332823187
81,0.119050808
81,0.252778113
81,0.434165448
81,0.232393041
81,0.153059721
81,0.1154956
81,0.474305809
81,0.305771291
81,0.367073536
81,0.249907508
81,0.222695157
81,0.47745657
81,0.350773484
81,0.155488417
81,0.225986615
81,0.456072658
81,0.151815116
81,0.248995215
81,0.119004279
81,0.11764653
81,0.106890477
81,0.140644491
81,0.142159387
81,0.119124517
81,0.572984755
81,0.164631829
81,0.211149678
81,0.512136638
81,0.317856252
81,0.114618503
81,0.435179859
81,0.330283642
81,0.153641403
81,0.367315382
81,0.137377083
81,0.181653619
81,0.269750565
81,0.111832775
81,0.203259379
81,0.227007926
82,0.178126886
82,0.49817431
82,0.191996068
82,0.208892018
82,0.746367574
82,0.251740813
82,0.133155078
82,0.466660321
82,0.23993291
82,0.326967925
82,0.117962159
82,0.246075988
82,0.429983348
82,0.238186166
82,0.153957322
82,0.115966015
82,0.46555084
82,0.292225033
82,0.343547851
82,0.262610257
82,0.2098151
82,0.446993321
82,0.352379352
82,0.161630586
82,0.237125963
82,0.422769099
82,0.154783472
82,0.244071096
82,0.120507605
82,0.121527731
82,0.108924568
82,0.142631978
82,0.140813261
82,0.120035931
82,0.549543083
82,0.164811686
82,0.201763228
82,0.47838524
82,0.319588244
82,0.114002094
82,0.443815261
82,0.329267502
82,0.151552573
82,0.345993698
82,0.13713713
82,0.178993106
82,0.269679666
82,0.112928338
82,0.207268909
82,0.225641608
83,0.189757183
83,0.519067228
83,0.207537323
83,0.201289669
83,0.771954834
83,0.240708783
83,0.135153741
83,0.501105607
83,0.254478961
83,0.331129789
83,0.117829569
83,0.2568461
83,0.434685349
83,0.237931252
83,0.156206697
83,0.116967492
83,0.454837114
83,0.303081453
83,0.356807679
83,0.262083739
83,0.215885684
83,0.457620323
83,0.343574762
83,0.157011777
83,0.235695198
83,0.43145442
83,0.153943628
83,0.257723451
83,0.118789092
83,0.11747589
83,0.109732099
83,0.14165543
83,0.144018084
83,0.118281871
83,0.567092359
83,0.163025692
83,0.207015797
83,0.501959562
83,0.313571811
83,0.114567362
83,0.450348049
83,0.335803092
83,0.156853363
83,0.35368973
83,0.135793895
83,0.184097037
83,0.269475371
83,0.111103281
83,0.208802566
83,0.234323353
84,0.171422035
84,0.517472148
84,0.195452228
84,0.206280038
84,0.711754918
84,0.237568036
84,0.1382595
84,0.476304919
84,0.241221756
84,0.322902918
84,0.116642758
84,0.24395296
84,0.430721372
84,0.240279377
84,0.154056236
84,0.115916982
84,0.438531011
84,0.298978537
84,0.355342627
84,0.251864016
84,0.210148215
84,0.456040829
84,0.334763587
84,0.157179728
84,0.229699582
84,0.426503927
84,0.154576614
84,0.244833022
84,0.117336459
84,0.120401338
84,0.108608954
84,0.141827971
84,0.136267468
84,0.117074281
84,0.551775455
84,0.171723828
84,0.203871563
84,0.486965656
84,0.323668122
84,0.114386678
84,0.436976284
84,0.337505072
84,0.151040986
84,0.346230656
84,0.136830389
84,0.171589077
84,0.264730424
84,0.113852769
84,0.205051348
84,0.227536649
85,0.17478548
85,0.518322289
85,0.192474529
85,0.204826891
85,0.754351318
85,0.245517671
85,0.135175794
85,0.488540888
85,0.239470989
85,0.321540266
85,0.118509457
85,0.244272396
85,0.431697637
85,0.238496512
85,0.155333251
85,0.113191038
85,0.459228784
85,0.297949523
85,0.349779278
85,0.256069481
85,0.207792506
85,0.465007424
85,0.337079734
85,0.160596788
85,0.235599592
85,0.438992172
85,0.152701885
85,0.248140648
85,0.117832609
85,0.123065785
85,0.107707679
85,0.140321523
85,0.138570324
85,0.120413207
85,0.548695207
85,0.167073935
85,0.20430772
85,0.490427643
85,0.316857159
85,0.115778416
85,0.43590638
85,0.33380875
85,0.150324672
85,0.351995587
85,0.137484729
85,0.173950344
85,0.266943663
85,0.114606544
85,0.209363535
85,0.229850337
86,0.176305264
86,0.51724577
86,0.198952287
86,0.202773586
86,0.757492304
86,0.239805654
86,0.13435261
86,0.498066366
86,0.243740559
86,0.337594092
86,0.118381754
86,0.249028131
86,0.420725048
86,0.237271369
86,0.154015765
86,0.117494173
86,0.472471416
86,0.298701644
86,0.349173218
86,0.275300443
86,0.215359837
86,0.468515456
86,0.378788471
86,0.159099087
86,0.25110358
86,0.455361247
86,0.153927833
86,0.253833205
86,0.119831964
86,0.120045654
86,0.106966697
86,0.142489359
86,0.138455838
86,0.119151622
86,0.579348445
86,0.171419948
86,0.202904865
86,0.508100033
86,0.321603268
86,0.117286704
86,0.447744012
86,0.337341428
86,0.154074311
86,0.356223285
86,0.138623282
86,0.176575258
86,0.271837294
86,0.109998293
86,0.209347218
86,0.233683616
87,0.179345205
87,0.537299633
87,0.200416878
87,0.201959342
87,0.792629838
87,0.241570011
87,0.136315882
87,0.509604394
87,0.248706371
87,0.336926699
87,0.116879046
87,0.254370213
87,0.429975182
87,0.230852529
87,0.153733954
87,0.117401063
87,0.467464656
87,0.302508295
87,0.368668854
87,0.259648591
87,0.21510087
87,0.480167091
87,0.358301282
87,0.154498369
87,0.242465839
87,0.45217526
87,0.152751982
87,0.256693274
87,0.11859946
87,0.121045157
87,0.108450554
87,0.14096196
87,0.141100168
87,0.119415276
87,0.581535637
87,0.162882432
87,0.203945875
87,0.509261131
87,0.318008333
87,0.115366809
87,0.442631334
87,0.332069904
87,0.151739389
87,0.36467436
87,0.135807082
87,0.175752163
87,0.271878034
87,0.112064645
87,0.201701581
87,0.231068164
88,0.158404484
88,0.527886391
88,0.192391619
88,0.200065419
88,0.743362844
88,0.238551348
88,0.132515609
88,0.499794722
88,0.230869755
88,0.336448461
88,0.117958836
88,0.240286335
88,0.437777817
88,0.229379788
88,0.15549925
88,0.115797833
88,0.446478784
88,0.301667362
88,0.351964891
88,0.255876631
88,0.203747422
88,0.484225988
88,0.342737436
88,0.156608552
88,0.234189138
88,0.460832477
88,0.150230244
88,0.247393176
88,0.118051395
88,0.120141968
88,0.109396152
88,0.140814096
88,0.137778521
88,0.11891184
88,0.576871574
88,0.1703697
88,0.201056406
88,0.50119406
88,0.319533288
88,0.115689054
88,0.42634207
88,0.332669854
88,0.148098409
88,0.349904656
88,0.136654302
88,0.160126254
88,0.263325363
88,0.113182642
88,0.202676773
88,0.225001246
89,0.182954282
89,0.530824304
89,0.203819349
89,0.203896627
89,0.718266666
89,0.242592975
89,0.133653611
89,0.500427425
89,0.244567797
89,0.345003784
89,0.117578909
89,0.252077132
89,0.434225529
89,0.234360546
89,0.150401518
89,0.11458759
89,0.477167428
89,0.302391201
89,0.353947997
89,0.271234423
89,0.219766155
89,0.484882474
89,0.377935976
89,0.159113526
89,0.249096155
89,0.471793324
89,0.150258631
89,0.239214197
89,0.119095102
89,0.119374119
89,0.107044846
89,0.142914563
89,0.139304653
89,0.11848183
89,0.585865498
89,0.168217689
89,0.205597594
89,0.511431158
89,0.322024763
89,0.113902554
89,0.429446608
89,0.334739447
89,0.152640119
89,0.356037319
89,0.137069479
89,0.177154064
89,0.271802306
89,0.114771076
89,0.205855459
89,0.232333288
90,0.1737196
90,0.528633416
90,0.196172714
90,0.206412971
90,0.771740496
90,0.247837663
90,0.140248686
90,0.493650705
90,0.24327378
90,0.334837615
90,0.119654998
90,0.244206026
90,0.425797492
90,0.234802112
90,0.158991322
90,0.11497426
90,0.458192617
90,0.30240041
90,0.352513134
90,0.2686629
90,0.21111384
90,0.488118142
90,0.360022247
90,0.157429218
90,0.243112028
90,0.466991693
90,0.152637392
90,0.255611539
90,0.117147908
90,0.120931193
90,0.105449766
90,0.144324213
90,0.141989037
90,0.120805286
90,0.582136035
90,0.169418007
90,0.208242625
90,0.515083551
90,0.325529695
90,0.116780192
90,0.436797291
90,0.333841592
90,0.150730461
90,0.357829094
90,0.139157474
90,0.175849646
90,0.271948367
90,0.112498939
90,0.207396343
90,0.228059664
91,0.164442509
91,0.516662121
91,0.19698365
91,0.205102116
91,0.768963397
91,0.242260262
91,0.135185897
91,0.494911283
91,0.25255096
91,0.330717862
91,0.11875324
91,0.254013032
91,0.441332489
91,0.232488468
91,0.155059472
91,0.11554718
91,0.459548384
91,0.302336037
91,0.35762167
91,0.253523767
91,0.20398806
91,0.447556257
91,0.352066845
91,0.157472968
91,0.23152855
91,0.424759477
91,0.153376758
91,0.253096223
91,0.118365228
91,0.123088822
91,0.109546944
91,0.141844437
91,0.136414438
91,0.118901856
91,0.57004267
91,0.16294533
91,0.205968633
91,0.49926129
91,0.314672172
91,0.116631962
91,0.433790326
91,0.333466679
91,0.149156734
91,0.354523033
91,0.137151316
91,0.168768778
91,0.270100713
91,0.111841276
91,0.204651192
91,0.229875892
92,0.182156861
92,0.519760489
92,0.200240642
92,0.204359591
92,0.753902256
92,0.247022197
92,0.133518159
92,0.499487907
92,0.249564141
92,0.331758499
92,0.11956311
92,0.249324709
92,0.432335377
92,0.231710255
92,0.152992234
92,0.115265332
92,0.46093443
92,0.295372069
92,0.360739499
92,0.262724757
92,0.210613117
92,0.462789237
92,0.354260921
92,0.157632202
92,0.235091746
92,0.447140127
92,0.150237203
92,0.256155908
92,0.117509872
92,0.121082716
92,0.108182341
92,0.140873194
92,0.143236428
92,0.118872128
92,0.57264936
92,0.171678945
92,0.207257673
92,0.509063423
92,0.323285371
92,0.114887416
92,0.443993032
92,0.339624256
92,0.151702777
92,0.356770545
92,0.138018534
92,0.173775792
92,0.266506433
92,0.113862559
92,0.201515198
92,0.232904673
93,0.17180866
93,0.524160504
93,0.187559277
93,0.205810383
93,0.710097909
93,0.239102721
93,0.134833723
93,0.479368389
93,0.23259683
93,0.312401801
93,0.118598223
93,0.242651924
93,0.433177471
93,0.235209793
93,0.150896639
93,0.115559727
93,0.435245574
93,0.298734069
93,0.351625264
93,0.241389647
93,0.20252873
93,0.469421208
93,0.320752829
93,0.157940894
93,0.227355495
93,0.444127977
93,0.155873373
93,0.241963103
93,0.11955332
93,0.120972537
93,0.107472986
93,0.145003349
93,0.141297519
93,0.119036674
93,0.55802846
93,0.169262633
93,0.202687785
93,0.498939812
93,0.321026504
93,0.116666101
93,0.434273958
93,0.332986116
93,0.151989058
93,0.341868699
93,0.138646781
93,0.171670109
93,0.253356755
93,0.11425253
93,0.208964422
93,0.225598097
94,0.160838902
94,0.516056895
94,0.189231247
94,0.205911934
94,0.716056406
94,0.252977282
94,0.136035413
94,0.483160168
94,0.235091105
94,0.327996701
94,0.118246406
94,0.244250149
94,0.427856058
94,0.23424913
94,0.153242275
94,0.117058173
94,0.466379881
94,0.301836044
94,0.342840523
94,0.254766256
94,0.200439587
94,0.466294467
94,0.359393835
94,0.157919794
94,0.238702312
94,0.436510026
94,0.153794229
94,0.24426049
94,0.119576596
94,0.11996533
94,0.104233369
94,0.143537194
94,0.134393916
94,0.120902911
94,0.568057299
94,0.167303011
94,0.205168515
94,0.49318704
94,0.32328406
94,0.114696518
94,0.423667818
94,0.333496571
94,0.151229665
94,0.357919008
94,0.138242394
94,0.165119246
94,0.267288953
94,0.111826323
94,0.209295765
94,0.223720461
95,0.17635645
95,0.506106675
95,0.192960009
95,0.2045504
95,0.744656086
95,0.242539629
95,0.138162911
95,0.481260806
95,0.243011534
95,0.323819548
95,0.119043283
95,0.248856008
95,0.42452094
95,0.237088993
95,0.154339135
95,0.117930941
95,0.450875133
95,0.293788016
95,0.340858519
95,0.253124893
95,0.209319428
95,0.445944309
95,0.326784998
95,0.158256859
95,0.234108075
95,0.414474756
95,0.154017121
95,0.254424334
95,0.121012814
95,0.115443304
95,0.107372217
95,0.143023297
95,0.138886154
95,0.118997425
95,0.552785456
95,0.16661635
95,0.205464631
95,0.49045375
95,0.320955336
95,0.116097316
95,0.448386371
95,0.331520677
95,0.147696048
95,0.358317047
95,0.138437465
95,0.180130184
95,0.26628229
95,0.111752264
95,0.207506433
95,0.23456499
96,0.168391898
96,0.492547959
96,0.186070323
96,0.206992939
96,0.730263889
96,0.247349665
96,0.140458524
96,0.457341492
96,0.236164629
96,0.32549125
96,0.121096119
96,0.246716499
96,0.426997304
96,0.246474877
96,0.155316755
96,0.113854714
96,0.465082198
96,0.286357343
96,0.341054648
96,0.269717962
96,0.202494502
96,0.44000873
96,0.371117055
96,0.159232199
96,0.257837623
96,0.416939676
96,0.154921532
96,0.245881245
96,0.12083143
96,0.121840805
96,0.106789686
96,0.14459461
96,0.140070558
96,0.122037217
96,0.539151311
96,0.16952011
96,0.211832151
96,0.47214067
96,0.325062245
96,0.117968425
96,0.42844227
96,0.332518846
96,0.153350607
96,0.350374728
96,0.140985474
96,0.17277278
96,0.277466267
96,0.112599462
96,0.210570469
96,0.22547169
97,0.183359519
97,0.524828851
97,0.198229596
97,0.201296568
97,0.763298929
97,0.246036634
97,0.134844139
97,0.493861854
97,0.238563403
97,0.331671596
97,0.119058721
97,0.241117522
97,0.434139848
97,0.234626204
97,0.151868552
97,0.115880713
97,0.468823999
97,0.300227612
97,0.359113634
97,0.25854972
97,0.211829439
97,0.474842876
97,0.338417947
97,0.156607196
97,0.236350596
97,0.443978488
97,0.14908658
97,0.257771313
97,0.119583257
97,0.119637124
97,0.106390044
97,0.142097071
97,0.14280805
97,0.120246992
97,0.572997928
97,0.165074483
97,0.20931156
97,0.503914297
97,0.324105889
97,0.114065588
97,0.453159124
97,0.334332794
97,0.151580766
97,0.355523914
97,0.138548195
97,0.176674426
97,0.27545017
97,0.110969946
97,0.205350682
97,0.233407274
98,0.190458313
98,0.533071756
98,0.206142768
98,0.20279561
98,0.755778313
98,0.245485589
98,0.136344492
98,0.512545347
98,0.248540103
98,0.331505865
98,0.119004942
98,0.254360437
98,0.430717707
98,0.239265114
98,0.154224485
98,0.117475636
98,0.46476078
98,0.30402559
98,0.353408575
98,0.268466502
98,0.223578453
98,0.479638249
98,0.362470031
98,0.155645609
98,0.245255634
98,0.460091293
98,0.152093619
98,0.253697515
98,0.120115027
98,0.118922167
98,0.106019542
98,0.14329873
98,0.14099361
98,0.120475374
98,0.588458598
98,0.164879203
98,0.206008404
98,0.511712253
98,0.319721013
98,0.112557523
98,0.455372065
98,0.337808907
98,0.153741017
98,0.358952343
98,0.138596937
98,0.183884263
98,0.268504024
98,0.112098731
98,0.206404626
98,0.22830002
99,0.169786945
99,0.516446114
99,0.195695922
99,0.20673354
99,0.747056067
99,0.24169527
99,0.132356465
99,0.495695829
99,0.234317482
99,0.334149122
99,0.118979797
99,0.245143652
99,0.432028115
99,0.236344934
99,0.15172942
99,0.116125286
99,0.461740136
99,0.300723761
99,0.347358614
99,0.264073312
99,0.211780876
99,0.460732698
99,0.352354825
99,0.15657334
99,0.237553835
99,0.451353401
99,0.154381871
99,0.247420758
99,0.120665312
99,0.119609348
99,0.10670881
99,0.144358352
99,0.136131003
99,0.120439418
99,0.561419845
99,0.166180745
99,0.201263592
99,0.496136099
99,0.324665695
99,0.115285829
99,0.427497506
99,0.33651191
99,0.147907197
99,0.347402424
99,0.138964474
99,0.168111175
99,0.273694217
99,0.112632148
99,0.206964239
99,0.229503304
100,0.167669117
100,0.511041164
100,0.191791609
100,0.207638785
100,0.730635881
100,0.240383133
100,0.136833996
100,0.484165072
100,0.225503862
100,0.320137411
100,0.121488303
100,0.245245546
100,0.423670948
100,0.246881649
100,0.151460573
100,0.119713165
100,0.460366488
100,0.293832183
100,0.34326902
100,0.275693893
100,0.204731047
100,0.465624154
100,0.373191208
100,0.164564982
100,0.254424661
100,0.436662406
100,0.159716934
100,0.248207778
100,0.120494522
100,0.123327598
100,0.104471214
100,0.147586063
100,0.140834585
100,0.123850659
100,0.540998459
100,0.170418665
100,0.205428615
100,0.490022302
100,0.324878514
100,0.118303552
100,0.423334152
100,0.33767727
100,0.151877224
100,0.346417278
100,0.143244132
100,0.160551801
100,0.271889329
100,0.116165787
100,0.210624769
100,0.226745754
