"V1";"V2";"V3";"V4";"V5";"V6";"V7";"V8";"V9";"V10"
3.4884684;4.143595;3.1814048;3.2395837;2.983303;3.443402;3.119631;3.2395837;1.9125218;2.8254116
2.9123921;3.9064503;3.2332153;2.7027435;2.7027435;3.6707582;2.0744674;3.085615;2.7027435;2.0744674
2.9159927;3.9523542;2.8404524;3.6184006;2.4637687;3.5435832;2.9862254;3.1714337;3.113427;2.5720496
3.3905826;3.8751216;3.1444273;3.292403;2.69995;3.6619167;2.9220884;3.0613256;2.7602792;2.9220884
3.75328;4.12318;3.2972426;3.4999416;3.0004473;3.8125246;3.042733;3.083303;2.5765023;2.7004833
3.1053274;3.8910482;3.4684384;3.3194685;2.7787697;3.4684384;2.5294378;2.8834357;2.2907033;2.8324714
3.494971;4.1728272;3.3902202;3.2416706;3.2091162;3.7170167;2.7031472;3.1045668;2.7031472;2.855566
3.4766953;4.359711;3.1755903;3.07486;3.2070317;3.377377;3.1431282;3.267096;3.0015879;2.8366582
3.3508654;3.6366746;3.2645342;3.378062;2.6088896;3.5943594;3.065675;3.3508654;2.6651745;2.9491353
3.744925;3.8434606;3.2350638;3.494024;2.9844377;3.3512094;2.6492033;3.2101235;2.8846803;2.7738569
3.6891217;3.8956587;3.534357;3.2226377;2.7672915;3.6600258;3.5003073;2.9630802;2.9019797;2.9630802
3.1835344;3.520905;3.3285391;3.0399497;3.0653582;3.4885705;3.2271533;2.5932283;2.6326673;2.931321
3.8284006;3.533765;3.0698385;3.1567647;3.4124868;3.6159523;3.1975493;2.7517674;2.4645526;2.282605
3.5301468;3.5301468;3.2608075;3.47625;3.0300522;3.47625;2.98583;2.9395616;3.0724013;2.8910482
3.727394;3.8781023;3.4629495;3.703883;3.5772445;3.857914;3.4629495;3.1856592;3.0580175;2.9116664
3.0587244;4.353992;3.0164044;3.0164044;3.175895;3.6159759;2.972214;3.5162246;2.7728777;2.5236564
2.4827511;4.2761974;3.281151;3.2245858;3.281151;3.502275;2.9968257;3.0327146;3.1950562;3.2245858
3.678238;4.045004;3.7631414;3.678238;3.306968;4.187817;2.8202672;3.0929396;3.0929396;1.8342512
3.2696953;3.753638;3.6999037;3.3511653;2.9371052;3.7360456;2.975804;2.7653315;3.0489798;2.2956192
3.2435346;3.8317723;3.3205707;3.551288;3.0689878;3.4588425;2.4212615;2.6629183;3.0201373;2.5084653
3.590087;3.5102115;2.7623317;2.873074;2.924162;3.4821026;2.873074;2.924162;2.3295147;2.3295147
2.890691;3.86631;3.2774699;2.829848;3.1493132;3.773091;2.6213522;3.1493132;3.0537333;2.7650623
3.389819;3.977959;3.10417;3.3618224;2.8069055;3.4435647;2.8069055;3.0667424;2.646315;2.5228631
3.711361;4.24012;3.675898;3.1699123;3.1081703;4.1544175;3.431794;3.2280629;2.9719203;3.2280629
3.5070531;3.942487;3.0548806;3.268554;3.268554;3.902473;2.7182024;2.954743;2.2068956;2.649158
3.4593844;3.7280178;2.7972019;3.5024679;2.9548302;3.6215885;2.8791187;3.090962;2.2406342;2.7079713
3.0509143;4.0272317;3.4901714;3.521977;3.457321;3.6117404;3.099839;3.099839;2.8878965;3.1910448
3.5520544;4.01125;3.136589;3.3360517;3.3360517;3.5520544;2.9774003;3.2075899;3.2738822;2.6778634
3.56884;3.7018106;3.053092;3.053092;2.781025;3.544852;3.1294963;2.8801687;2.670959;2.8801687
3.3896058;3.5813603;3.2946482;3.2259321;3.0301242;3.3896058;2.8401318;2.384156;2.6053705;2.5369291
2.1009831;3.5263996;3.2344456;2.8203812;3.1145196;3.9361186;3.0486932;2.9782264;3.1762793;2.2627046
3.5403705;3.8801105;3.2623096;3.5403705;3.1884077;3.426206;2.9755208;3.3311236;2.4981434;2.7650518
3.5835223;3.90004;2.8974423;3.56262;2.855495;3.603997;3.049579;3.181597;2.855495;2.7179337
2.4602103;3.7387297;3.1097102;3.222524;3.3555183;3.877234;3.6500206;3.148746;3.0690885;2.533661
2.852237;3.806897;3.0883346;3.3686392;2.8923888;3.5574226;2.9497468;2.852237;2.8315399;2.8923888
3.702255;4.1434736;2.7555742;3.2803023;2.9758563;3.622674;2.8036838;3.122694;2.893471;2.9355118
2.0524883;4.047205;3.435851;3.5535254;3.01515;3.776495;2.9152236;2.4566514;3.189265;2.369877
3.7214468;4.1485424;2.9731824;3.4238222;3.0345197;3.4710593;2.4327593;3.0580385;2.8664746;2.9981706
3.5020292;3.9606674;3.5945961;3.5493834;2.92855;3.5722451;3.0499458;3.1918118;3.1233926;2.92855
3.9419255;3.998005;3.375212;3.3230436;3.2097557;3.3230436;2.5561817;3.268003;2.8532443;3.3230436
3.2290869;3.995711;3.4247289;3.363671;3.4822721;3.9844937;3.320791;2.9224098;2.9545164;2.9856238
3.6955338;3.6955338;3.3909843;3.2837126;2.6805038;3.732354;2.8686366;2.9509053;2.6805038;2.6805038
3.2581778;4.3471303;3.3499856;2.8478918;3.305135;3.5116274;2.6913218;3.2089067;2.397972;2.602768
3.3113575;4.1690464;3.006486;3.4348052;2.810197;3.4727855;3.006486;2.9452398;2.735158;2.9452398
3.463266;3.917616;3.2991514;2.8580098;3.2991514;3.8582337;3.185972;3.2991514;2.3667638;2.8580098
3.1007094;3.6159885;2.9815307;3.7710907;2.9161537;3.8269691;3.1553638;3.2071853;2.7709863;2.503956
3.3736372;3.8498328;3.470452;3.2664347;3.2664347;3.9110625;2.9338956;3.0804188;3.3736372;2.5546777
3.6805956;3.8834972;3.0829332;2.8541913;3.0829332;3.561276;3.012344;2.66624;3.012344;2.8541913
3.4648223;3.6816905;3.4648223;3.1875124;3.1327791;3.3806505;3.1327791;3.288737;3.288737;2.9479218
3.8887355;3.9417245;2.9759362;3.3642554;2.5620427;3.0415235;3.3642554;2.9057438;2.8302495;2.4538567
2.135402;3.3877196;3.3448024;3.1519384;3.1519384;3.7084138;3.1519384;2.878412;3.4288707;2.5504115
2.8861651;3.535728;3.0237794;3.2526112;3.098088;3.9671;2.7265444;3.2319453;3.098088;2.4023294
3.2563148;3.6488533;3.2563148;3.489186;3.4539483;3.7062056;3.29909;2.9522064;3.1648502;2.826108
3.2818353;4.1753325;3.4578774;3.40257;2.985246;3.696129;3.1069975;3.0680377;2.7957408;2.8949757
3.446511;3.6481593;2.8084965;3.3691194;2.8983102;3.446511;2.6565619;2.8544114;3.1611702;2.8544114
3.2496603;4.2449017;3.0438147;3.0812008;3.2181623;3.1520245;3.0049763;2.9224584;3.0049763;2.8784971
3.4631722;3.3215034;3.5062609;3.214516;3.156399;3.2694397;3.2694397;3.156399;3.0289319;3.156399
3.0942843;4.120343;3.0942843;3.2419415;3.0942843;3.764517;3.1332922;3.0536926;2.5871375;2.71122
3.206629;4.0619087;3.11536;3.0149164;3.2902603;3.5985045;2.9606392;2.903246;3.11536;2.903246
3.6753771;4.2296886;2.9684894;3.080547;3.3015687;3.6556914;2.9684894;3.2432432;2.6977894;3.080547
3.3429182;4.22677;2.828847;3.2591138;3.395124;3.4920084;2.0573747;3.1016486;2.6844947;2.5752075
3.2345154;3.5596728;3.5596728;3.5596728;3.2345154;3.5596728;3.2345154;3.410252;3.0974545;3.1683314
2.7508974;3.647394;3.435476;3.4588063;2.9225168;3.7728612;3.336298;2.8403842;3.2827585;2.7966416
3.6205802;3.8032112;3.1551764;3.4989796;3.1085155;3.4989796;3.0595703;3.3605185;2.4590666;2.8356128
3.4467545;3.953634;2.7849593;3.0785155;3.0785155;3.4467545;2.489391;3.0785155;3.1401732;3.305167
3.54587;3.8999584;3.5757673;3.3448648;3.0930245;3.8109126;2.6863751;2.8811584;1.9896666;2.8811584
3.5321772;3.327725;2.9942553;3.3828883;3.1412268;3.740112;3.327725;2.8218987;2.6135187;2.6135187
3.6472266;3.9007626;3.080076;3.403331;2.9440203;3.610488;3.2547088;2.868356;2.6973288;3.403331
2.6705937;3.206603;2.9408216;3.3951225;2.2991488;4.175013;2.9064083;2.5279121;3.281523;2.5279121
3.605218;4.072871;3.4345407;3.1326914;3.026582;3.5403993;3.181802;3.026582;3.0810435;2.7731252
3.4475167;4.021058;2.8630545;3.4194648;2.9576857;3.7748547;3.1612213;3.4194648;2.641776;2.7018526
3.1286175;4.029777;3.0707254;3.0707254;3.1833408;3.284548;2.9437988;3.0092745;2.422922;3.1833408
3.2435346;3.8609877;2.803608;3.2072942;3.344985;3.1306179;2.746763;2.8573945;2.3145185;2.686491
3.4092755;3.6067648;2.989043;3.4399903;3.2020683;3.6320443;2.5112238;2.5850031;3.2397234;2.7180002
3.6031055;4.389336;3.1547675;3.063713;3.3152387;3.5459146;2.9635296;2.7914824;2.7268608;3.063713
3.6542761;4.106476;2.8544579;3.1743398;3.13952;3.3026297;3.0271351;3.0660172;2.8544579;2.5857894
3.5418212;3.956629;3.2824287;3.2055092;3.2447083;3.8150187;2.9825058;3.077752;3.1647105;3.1221764
3.4832957;3.9866576;3.0689116;3.4078207;2.8203926;3.597661;2.992734;2.7722301;3.2677994;2.6683333
3.7037022;3.7037022;2.8093393;3.5084903;2.6531792;3.3533416;2.8093393;2.8093393;2.8093393;2.8791347
3.4053228;4.005139;3.0627744;3.303644;3.621805;3.582096;2.537626;2.7448325;2.7448325;2.537626
3.2256052;4.1177683;3.2256052;3.2256052;2.8398113;3.6873438;2.9855788;2.7580981;2.5714207;2.6691093
3.3912015;4.5131106;2.7747228;3.187783;3.0024304;3.5601535;2.9321356;3.43619;2.6856298;2.5878162
1.8136348;3.37519;2.9425657;3.1820931;2.1632135;4.1366434;3.5369668;2.6269662;2.9227302;3.5369668
3.7356439;3.910424;3.1066904;3.4698207;2.780108;3.549599;2.9332786;3.1457207;2.197792;2.197792
3.4551053;4.1803603;3.0264282;3.395244;3.3744664;3.395244;2.7547798;3.0841966;3.2398267;2.8997998
3.6667397;4.203863;3.1641412;3.4301438;3.584435;3.7180717;3.0241866;3.2476254;2.800674;2.861407
3.6035979;3.6035979;3.3108802;3.1245117;3.1245117;3.6035979;2.8054702;2.977661;2.706807;3.2525332
3.7437015;4.076727;3.073945;3.0274642;3.0274642;3.4791362;3.160888;3.2408726;2.691336;2.9787169
3.14144;4.253669;3.5105846;3.5537364;3.4654865;3.7453234;3.14144;3.3686879;3.14144;2.4275136
3.3339007;3.849739;2.957879;3.549888;2.6757863;3.3577232;2.4697094;2.578047;2.6757863;2.4107957
3.5608506;4.391778;2.5977786;2.8666756;3.6454914;3.7723553;3.5309665;3.4683778;2.741238;2.9239483
3.4228926;3.54896;3.0336049;2.9509604;2.8608656;3.639491;2.7618425;2.5284173;3.0724993;2.9931362
2.0805974;3.9972012;3.6322715;3.3063262;3.5090885;4.0288787;3.0923033;3.3063262;3.3685713;2.6491737
3.3735955;3.609781;3.3046715;3.1506932;3.2683423;3.4063542;2.7458308;3.1914668;3.1506932;3.3397272
3.5480309;3.5954497;3.725544;2.9734693;2.55028;3.8037312;2.7840958;3.3905783;2.7840958;3.2036154
3.3658538;4.182339;3.0133603;3.4714744;3.2477455;3.4023142;3.113796;3.2886846;2.6321614;2.6321614
2.4957957;4.0942836;3.3219852;3.8182733;2.9344;4.1998324;2.9344;2.7389543;3.0462587;2.3995526
3.710298;4.054419;2.8783934;3.5122094;2.6836457;3.1813943;2.752862;2.8175962;2.6092796;2.8783934
2.9433756;4.182291;3.2318165;3.4882636;2.8860385;3.2318165;2.8860385;3.2318165;2.4489648;2.5363908
3.7362487;4.099215;2.8870797;3.2188566;3.5106478;3.5916364;2.8051226;3.2188566;2.3871243;3.0990129
3.2253873;3.8708725;3.5808089;3.5427017;3.0509825;3.8424976;3.326766;2.9151342;3.6175172;3.170564
2.789143;3.8961337;3.1569514;3.3435693;3.0487163;3.9282677;2.9694498;2.6287532;3.3715475;2.6287532
3.0959675;3.5639257;3.03444;3.4658387;3.1253676;3.5639257;3.1253676;3.285642;2.861693;3.065677
3.5236173;3.8258765;2.5623407;3.0883446;2.9417615;3.7584395;3.3294792;3.2161627;2.9417615;2.6715174
2.9244072;3.9349246;3.2348015;3.4921737;3.3118112;3.4713287;2.2835646;3.0915992;2.7670686;2.6303394
2.9674752;3.472303;3.3305893;2.9674752;2.720423;3.3800924;3.3305893;3.4272602;2.809729;2.3915772
3.0179138;3.872992;3.3547158;3.0179138;2.506318;3.5490172;2.9665596;3.0667589;2.7298467;2.7298467
3.5803921;3.871668;2.6845546;3.5803921;3.1017096;3.1677;2.5752668;3.2296038;2.9550264;2.1499307
3.2286463;3.6889684;2.8829222;3.3831034;3.0458956;3.547685;3.3466675;2.940249;3.0458956;2.8829222
3.3356044;3.7178526;3.2305036;3.1537502;3.3356044;3.597429;2.644792;2.9799309;2.8801985;2.8801985
3.5674136;3.8653388;3.289097;3.7274303;3.2421694;3.2421694;2.6758056;2.8322108;2.902104;3.289097
3.7011037;3.7220843;3.3026614;3.4492729;3.0528328;3.515234;2.9900894;2.9682686;3.0323527;2.386282
3.5490825;3.932737;3.1578906;3.2589905;3.5124474;3.5124474;3.045408;3.5124474;2.8486881;3.045408
3.8670304;4.0380306;3.601613;3.2392433;2.93538;3.6606317;3.2392433;2.93538;2.8094072;3.1478448
3.442097;4.135935;3.6246488;3.4081478;3.259499;3.70478;3.218608;3.5067217;2.6783762;2.4364052
3.9260545;4.3535333;3.0318913;3.333853;3.3595824;3.333853;2.8799005;3.0665352;3.0318913;2.8379972
3.5844803;3.438688;3.2038841;3.2038841;2.7514708;3.6287086;3.1702418;2.6416354;2.9404674;3.099359
2.9996073;4.2724843;3.053995;3.3298144;3.3298144;3.4070995;2.671841;3.1055765;2.8160677;2.671841
3.3270729;3.7514913;2.9987068;3.229129;3.1205401;3.709952;2.6387122;3.1205401;3.3270729;2.9987068
3.6369627;3.9101045;2.7287292;2.9387262;2.803736;3.3047328;2.803736;2.873507;2.999951;3.0576425
2.9127967;3.9132123;3.2703683;3.2703683;3.5784063;4.113125;2.995271;2.7241256;2.9127967;3.2703683
3.3284805;3.5048096;3.114259;3.2846842;2.9086988;3.5401034;2.971865;2.8057737;3.3907762;2.8057737
3.7527788;3.7926621;3.2967484;3.3589716;3.3589716;3.622592;3.2303953;3.1593244;3.2967484;2.7000046
3.754472;4.1619954;3.2195077;3.1129742;3.693461;3.693461;3.0551248;2.287261;2.701622;2.9283018
3.191703;3.635977;3.4065924;3.191703;3.3399649;3.7100322;2.7460616;3.0175683;3.1084213;2.6816425
3.461133;4.1786427;3.2850707;3.4199374;3.2850707;3.9593215;2.9443133;3.5754218;2.8742461;2.8742461
3.6185598;3.5596101;3.394966;3.3206844;2.5446594;3.4969666;2.9518805;2.8336587;2.8945158;2.8336587
3.2873192;3.8546073;3.2535613;3.3515978;2.7792625;3.6689873;2.5983226;3.319975;2.5983226;2.8329659
3.3320765;4.0912333;2.9098933;3.3986852;3.2607124;3.3320765;3.2607124;3.702054;2.5313046;2.1648462
3.3663323;3.6672401;3.3214545;3.3214545;2.999319;3.3663323;3.060739;3.225164;2.999319;2.7071187
3.4771338;3.7806032;3.0393257;3.2379494;3.3513625;3.5674741;2.9229474;3.1100087;3.0752916;3.143561
3.5856242;3.8565133;3.0273514;3.6605299;3.0931094;3.623778;2.7100713;3.4615636;3.267842;3.1548088
3.3818035;4.114009;2.874687;3.0864794;2.7220776;3.4894452;3.1949039;3.0864794;2.8263595;2.7755773
3.6105216;4.16672;2.6918597;3.4561076;3.3127234;3.3505423;2.998282;3.0986428;2.6918597;2.6174474
3.3576481;3.5341501;2.9882374;3.4320269;2.6607037;3.4672396;3.2772896;2.289591;2.8697689;3.0425932
3.3549244;3.6736052;2.7946846;3.4071527;3.2414958;3.6338403;3.1135354;2.3238063;2.7946846;2.8844216
2.5342336;4.17188;3.1869116;3.1869116;2.2726488;3.5785146;3.3000953;3.3000953;3.0592628;2.912902
3.2666187;3.4922569;2.9747648;3.3160033;2.9045768;3.3160033;3.1598694;2.6585107;3.2146678;2.829088
3.6251636;3.7434747;2.7174048;3.1523037;3.3358958;4.052896;2.3444293;2.8620756;2.7174048;3.201457
3.2639337;3.8613944;3.3335829;3.4398618;3.2395957;3.7346253;2.6535876;2.6969025;2.8891344;2.7782803
3.5631175;3.9702995;3.4192233;3.4937563;3.7462978;3.5631175;2.2270844;2.9299881;2.6390646;3.0488493
2.7827058;3.6993992;2.7827058;3.1013427;3.1013427;4.017926;3.3426092;1.9551641;2.954662;1.9551641
2.8580098;3.4930878;3.6801243;3.4325273;3.185972;3.7277126;3.0583286;2.4535117;3.2991514;3.522046
3.5520105;4.1497283;2.4595902;3.8195436;3.2568152;3.8948784;2.6014557;3.026101;2.9356296;3.1090624
3.7506087;3.8593574;3.3280292;3.0229347;2.8963306;3.4120476;3.5614765;2.581708;2.751342;1.236616
3.5167334;4.5119767;3.0815754;3.4561272;3.1260073;3.3916094;3.0815754;3.2862859;2.5557957;2.7632914
3.7666557;4.3441095;3.204847;3.8775032;3.4994962;3.204847;3.4994962;3.0574343;3.3332949;2.6752014
3.216515;3.8168757;3.216515;3.3039942;3.1697276;3.6829042;2.6056888;3.261211;3.1206431;2.4212966
2.9377604;3.5835836;3.4510646;3.3518329;2.8975017;3.9001017;2.4359112;3.2703607;2.7179925;2.6675856
2.424308;3.5397074;3.4820592;3.6950464;3.0107205;3.9354515;3.1847987;2.759897;3.1578097;2.759897
3.3410602;3.9937785;3.5026534;3.0935888;3.4646366;3.4251173;2.9091015;3.0935888;3.0935888;2.9091015
2.6449535;4.024418;3.325745;3.4156353;3.0264645;3.6620245;3.1736643;2.6903565;3.252593;2.9942336
3.1746228;3.3352237;3.3352237;3.1300917;2.9832003;3.5950744;3.217255;2.871726;3.3352237;2.4351192
1.946055;3.219038;3.6637263;3.6637263;2.7082078;3.6637263;3.1356559;2.7082078;3.2959995;2.3980489
3.5815701;4.129186;3.2367525;3.759242;2.7061794;3.8744328;3.0062492;3.4239507;2.0776877;3.0062492
3.1398811;3.602826;3.3787735;3.2108922;2.465317;3.4884431;2.9214158;3.0366025;3.0090258;2.825387
3.7439263;4.232443;3.217255;3.3656657;3.4948704;3.6788654;2.4551923;2.749955;2.9071248;3.2692113
3.4623024;3.900409;3.1226604;3.4085228;3.005786;3.4085228;3.1226604;2.235241;2.8250978;2.7743196
3.4288316;3.9851782;3.1436846;3.4288316;3.0394487;3.477259;3.1101322;2.5238988;2.9633865;2.5834155
2.9295156;3.6148527;3.1028936;3.3297808;3.3792825;4.030373;2.808941;3.1028936;3.0371041;2.5686827
3.6341326;3.8575583;3.3459804;2.9395745;2.9395745;3.3824153;3.1853106;3.0941284;3.4175692;2.6130652
3.8486297;4.1032586;3.506164;3.4537628;3.0639873;3.8486297;2.6816041;3.140431;2.9812124;2.9812124
3.3000362;3.8081446;3.024573;3.3000362;3.100872;3.56315;2.8519204;3.024573;2.6431072;3.2379537
2.892049;3.3690104;3.4982297;3.435706;2.9974194;3.990727;3.137193;3.0462136;3.2205806;2.892049
3.7704878;4.168243;3.10012;3.4103897;3.0535793;3.592764;3.5057285;2.8993535;2.5737288;2.7169268
3.320144;3.9195623;2.9325912;2.8785608;3.2837927;3.5142205;2.696379;2.760865;2.696379;2.8214436
3.4986231;3.274679;3.392907;3.3156612;2.732818;3.5942242;2.8022697;2.928188;3.1873035;2.287153
2.706114;3.9390366;3.1694658;3.153894;3.2581239;3.52898;2.3569877;3.0721757;2.9058025;2.6812496
3.3025541;3.8918264;3.1275635;2.961523;3.2699203;3.42338;3.2361856;3.201273;3.0056884;3.0056884
3.1191118;3.789913;2.784816;3.0929396;2.9808116;3.306968;3.0660641;3.010044;2.5858352;2.4936502
3.182197;4.073276;3.182197;3.5370722;3.3752947;3.7984657;3.1274765;3.3304024;3.00814;2.7157834
3.212289;3.754498;3.4273472;2.9379392;3.0138986;3.7887816;2.5586166;3.0844932;2.855732;2.855732
3.4184368;3.7506566;3.5832033;3.4876335;2.722225;3.8940501;3.0292206;2.9749024;3.1764398;2.791627
3.5223875;3.9291637;3.1640244;3.3392785;3.1640244;3.4883502;3.0089347;2.8903291;3.063348;3.063348
3.4592412;3.8266008;2.942463;3.0693805;3.0079339;3.739029;3.1819892;3.127269;2.529507;2.715581
3.5656543;3.322387;3.061661;3.2260928;3.0002382;3.5656543;3.0002382;3.2260928;2.6193562;2.7080216
3.2467294;3.9546413;3.541821;3.6844676;3.3753862;3.3131254;3.2467294;3.016121;3.0990412;3.0990412
3.6130846;4.1445875;3.1635761;3.590196;3.198433;3.4133778;3.2962568;3.198433;2.779028;2.8781593
3.404945;3.8182662;3.1829941;3.3463936;2.848903;3.3463936;3.0703802;3.0703802;3.3463936;2.5639918
3.668361;3.668361;3.1804125;3.3707492;2.9064915;2.98232;2.9064915;3.0528018;3.238589;2.5839114
2.5773158;4.095534;3.474234;3.5764914;3.001284;4.0204816;3.1606588;2.9109337;3.1231325;2.811602
3.5274272;3.6594908;2.8104355;3.1452038;3.195637;3.2668164;3.0644386;2.94548;2.91339;2.9765725
4.031114;3.7300005;3.2971191;3.2350435;2.8008158;3.4882836;2.4489837;2.981248;3.2350435;3.0605628
3.5820653;3.8784354;3.0039423;3.6129444;3.0039423;3.41151;2.946412;2.8203566;2.6760879;2.7508218
3.747924;4.097504;3.2827494;2.9315648;3.5421448;3.4208345;2.695368;3.2827494;2.9315648;2.9315648
3.5688615;4.054207;3.305698;3.0690541;3.0690541;3.2751315;2.8091838;3.1773918;3.4717407;3.1425674
3.319059;3.7478836;3.0074584;3.0780303;3.319059;3.6755867;2.5523689;3.0780303;2.5523689;3.1439486
3.91752;4.054684;3.335826;3.6364462;3.290999;3.45938;2.7589133;3.4198675;2.9693036;2.9693036
3.9500792;4.1856403;3.3895786;3.3895786;3.1478531;3.613135;2.694364;2.946598;2.8892503;3.315312
3.0615242;4.150057;2.9958699;3.3374333;3.2360125;3.6282842;3.3374333;2.9958699;2.3515062;2.5814323
3.6709054;3.9253383;2.9227064;3.2517345;2.9768722;3.5296926;2.9227064;3.0771244;2.8046894;2.5965638
3.5121293;3.896273;3.2453237;2.998887;2.998887;3.2880802;2.6711352;3.1048522;2.5025537;2.998887
3.191275;4.025955;3.0247233;3.069033;3.2651854;3.4588883;3.2651854;3.1521647;2.8247778;2.767854
2.235802;3.886439;3.4286714;3.5151303;3.0392911;4.205233;3.0392911;3.3756886;2.9179642;2.8512933
2.7428775;3.7126434;2.4764302;3.274512;3.1266475;3.274512;3.274512;2.4764302;2.4764302;3.1266475
3.017907;3.6862984;2.208661;3.2312217;3.017907;3.6862984;2.7463946;2.9353313;2.8453183;3.017907
3.3806252;3.9311368;3.3806252;3.5572596;2.8922303;3.212732;3.1659522;2.602039;2.7576244;2.514114
2.5809796;4.1279464;3.2355418;3.3965254;3.1908934;3.7907648;2.5809796;3.0951307;3.2355418;2.0360172
4.029878;4.5125213;3.0613682;3.4038963;2.9149911;3.1890295;2.2746303;3.4961798;2.9149911;3.302223
3.523174;3.8933024;2.8591056;2.8591056;3.1137908;3.5951722;2.8591056;3.3614702;2.8591056;3.0559394
3.461643;3.9291904;3.2555122;3.343125;3.3002777;3.533507;3.0532353;2.7244067;2.869144;2.64334
3.3343415;3.8501866;2.8469968;3.6605792;3.120068;3.5107057;2.8469968;3.120068;3.2329328;3.120068
3.1492736;4.1400633;2.8004286;3.3488398;3.1492736;3.5649335;3.2203138;3.407396;2.9899862;2.9899862
3.561954;4.0946884;3.203082;2.6379526;3.561954;3.4560244;3.1022267;3.0477087;3.0477087;2.7189872
3.640892;3.521705;2.9736357;2.8978436;2.8978436;3.6776605;2.2583718;2.8158326;3.1716442;2.5195763
3.488639;3.638417;3.3746665;3.1748953;2.5910566;3.8085544;3.2460132;2.5910566;2.9249926;2.5910566
3.4172604;3.653765;3.0115206;3.234829;3.1069057;3.3482282;2.6544921;3.06035;3.15139;2.6544921
3.3371964;3.9767177;3.0612903;3.4662757;3.0612903;3.7307453;2.6101265;2.6101265;2.6789687;2.7433755
3.3468654;3.9920468;3.6033397;3.317193;3.3756828;3.6690032;2.9588447;2.8687088;2.9588447;2.5997741
2.5255058;4.1919384;3.1118014;3.405398;3.1118014;3.6115828;2.924723;3.2980697;3.1453562;2.924723
3.7701128;4.089112;3.0234587;3.41258;3.3853505;3.7120996;2.8025608;3.0623336;2.8025608;3.0234587
3.745506;3.7145193;3.5799723;3.5052388;3.1336136;4.0117993;2.427684;3.2402434;2.7217777;3.1883492
2.1080236;3.7080877;3.539445;3.039169;3.2350583;3.9439807;3.039169;2.9486349;2.9486349;2.9000964
3.8151817;4.2205462;3.2448683;3.541983;3.16487;3.4831665;3.16487;2.8773804;3.2448683;2.7596934
3.5435154;3.8425794;3.2897873;3.5435154;3.2897873;3.704186;2.7498991;3.2897873;2.8034992;3.3817043
3.7459157;3.9210851;3.0183628;3.231682;3.0183628;3.6020293;3.0572276;3.1306999;2.746843;2.6370444
3.5860445;4.074091;3.3626788;3.3978083;3.2884853;3.6943493;3.074626;3.496349;2.7375605;3.074626
3.5274436;3.8785243;3.7048564;3.0360153;2.981678;3.6773882;2.728896;2.981678;3.0360153;2.9242175
3.1551764;3.3969722;2.7014995;3.561627;2.7014995;3.591538;2.5465724;3.1551764;3.0595703;2.8356128
3.2752104;3.9492722;3.02844;3.5082374;2.8446002;3.4364307;2.6191747;2.8446002;2.5311246;2.774956
3.0788655;3.557134;3.0082908;3.206629;3.3199027;3.5139778;2.5531764;3.0082908;1.9349827;2.6622734
3.4386427;4.095736;3.6155987;3.5132227;3.3151784;3.765899;2.6577144;3.2703867;3.0679772;2.6577144
3.4167156;3.8743353;2.717684;3.0463798;2.8623574;3.454673;2.927534;2.7926347;3.1525896;2.4517725
3.4913733;4.1691737;2.7974093;3.3213232;2.915374;3.4267805;3.1163087;3.0697322;2.2207732;2.6636443
3.3916407;4.1440983;2.9231246;3.359972;3.2584636;3.4810402;2.9231246;2.568147;3.0623693;2.568147
3.4057372;3.9995496;3.5772724;3.4057372;3.03195;3.6771958;2.7749732;2.5078616;3.2724907;2.8319232
2.5831168;4.079774;2.880754;3.2377632;3.3511753;3.8147182;3.296076;3.3511753;2.4603188;2.9630802
3.2829242;3.458973;3.2166076;3.3845258;3.1207354;3.791573;2.8640459;2.9571245;3.0146875;2.1951246
2.2510803;3.7854724;3.0631654;3.3187947;3.1147697;3.719016;2.8251169;3.1147697;3.358989;2.7555602
3.073317;4.2747035;2.6760497;3.4632394;3.4632394;3.3568747;3.1312163;3.3341734;2.583186;2.583186
3.6869128;3.779943;3.1601622;3.4454918;3.1601622;3.340916;3.0558453;2.6555827;2.9797184;2.5397437
3.1687703;4.06882;3.410695;3.410695;3.297031;3.8862088;2.8489802;3.0216043;2.9673078;2.4720557
3.3758745;3.8965328;3.3520362;3.3758745;3.1376078;3.4219112;3.1376078;3.1072578;2.7824435;2.7824435
3.776866;3.975184;3.234275;3.3925924;3.1993654;3.736167;2.9596372;2.814089;3.1256618;3.3322387
3.9879656;4.1094217;2.8746648;3.6537402;3.1481376;3.5391886;3.2062335;3.0207207;2.6056197;3.261139
3.5172584;4.1364856;3.26152;3.2014694;3.1700354;3.6036768;2.737303;3.0333755;2.785354;3.0333755
3.5948176;4.357565;3.3713896;3.5948176;3.40653;3.5359082;2.5221922;3.297172;2.9287658;2.746001
2.8334608;4.089032;3.1829247;3.4967625;2.723002;3.995396;3.1829247;2.932923;3.0233815;1.8460481
3.2368944;3.8853989;3.1876667;2.896916;3.0812843;3.6291778;3.1876667;3.1876667;2.8270447;2.4852853
3.2507026;3.82628;3.493369;2.9296103;2.7197328;3.947357;3.048469;2.794694;2.9296103;3.3793788
3.3705645;3.92727;3.0851402;3.3977802;3.0089004;3.3425875;3.0477467;2.7881877;3.1559768;2.3639205
3.2453065;4.162249;2.7984078;3.1508884;2.9705265;3.530755;2.8442934;3.1173248;2.9705265;2.2492018
