lambda,test_mse
69,0.206492782
69,0.191217884
69,0.113557197
69,0.206718951
69,0.210769162
70,0.207077518
70,0.515512347
70,0.22672987
70,0.219674349
70,0.463846594
70,0.29392007
70,0.157760367
70,0.463681668
70,0.185425282
70,0.298854202
70,0.122839116
70,0.239552796
70,0.336553454
70,0.255251437
70,0.151078761
70,0.123979226
70,0.337299585
70,0.249306053
70,0.314081252
70,0.164759681
70,0.261015236
70,0.447718799
70,0.214447185
70,0.175269723
70,0.15511775
70,0.441943794
70,0.158936426
70,0.19402574
70,0.128673151
70,0.118510887
70,0.099877492
70,0.148771793
70,0.145291805
70,0.130500406
70,0.495278567
70,0.199807674
70,0.20278877
70,0.473512381
70,0.36067605
70,0.112702996
70,0.387428224
70,0.329259515
70,0.148881003
70,0.251005203
70,0.151038826
70,0.198188484
70,0.188943803
70,0.114974327
70,0.215956077
70,0.20711264
71,0.210182711
71,0.526016831
71,0.226459756
71,0.21393986
71,0.470182657
71,0.285145491
71,0.150263339
71,0.472093225
71,0.188063338
71,0.301177979
71,0.118906558
71,0.241800696
71,0.345530391
71,0.247547641
71,0.146627054
71,0.119602568
71,0.337068141
71,0.256100416
71,0.325627893
71,0.16531837
71,0.263301879
71,0.461360663
71,0.212774649
71,0.169657573
71,0.158929989
71,0.444622934
71,0.154115707
71,0.197658986
71,0.126558319
71,0.115614854
71,0.099281535
71,0.144057512
71,0.145815238
71,0.125176415
71,0.507751226
71,0.194416255
71,0.195402741
71,0.483894289
71,0.345772982
71,0.109834932
71,0.397141904
71,0.324868917
71,0.146014392
71,0.251188278
71,0.146389961
71,0.197092131
71,0.188983709
71,0.113583967
71,0.207764819
71,0.209447175
72,0.205101743
72,0.510475934
72,0.220575929
72,0.217609197
72,0.446077228
72,0.294075638
72,0.153014511
72,0.455296725
72,0.188550636
72,0.296772242
72,0.12310297
72,0.238611311
72,0.332597256
72,0.254024535
72,0.150000289
72,0.123899922
72,0.328982621
72,0.248469636
72,0.314571083
72,0.162699267
72,0.258716434
72,0.44807294
72,0.206267804
72,0.175425008
72,0.156068668
72,0.436457962
72,0.15965794
72,0.191381007
72,0.129164353
72,0.117907688
72,0.098562598
72,0.149459496
72,0.144721523
72,0.130944461
72,0.492329061
72,0.201745421
72,0.202286005
72,0.466374397
72,0.355811417
72,0.113025062
72,0.391050696
72,0.326751828
72,0.150720209
72,0.244287163
72,0.151815727
72,0.19837226
72,0.182477921
72,0.117048614
72,0.216289371
72,0.208625108
73,0.203313261
73,0.500536859
73,0.217531905
73,0.223735347
73,0.447112024
73,0.300506383
73,0.156400263
73,0.447443336
73,0.180607691
73,0.29130885
73,0.124700934
73,0.238619104
73,0.331328511
73,0.261183619
73,0.150688574
73,0.125050664
73,0.330477417
73,0.245911643
73,0.300975025
73,0.162530422
73,0.255099773
73,0.436493099
73,0.210205138
73,0.17483373
73,0.156539068
73,0.423484653
73,0.16152887
73,0.19306837
73,0.130317673
73,0.118523687
73,0.099092737
73,0.149126336
73,0.147015095
73,0.132120594
73,0.48147738
73,0.202692896
73,0.206311837
73,0.454547375
73,0.357255638
73,0.115892053
73,0.38798517
73,0.329507053
73,0.150301248
73,0.239998877
73,0.155417502
73,0.194969043
73,0.186772943
73,0.116924092
73,0.217678547
73,0.20250389
74,0.222904757
74,0.543720305
74,0.238237873
74,0.209884107
74,0.477059126
74,0.27480191
74,0.144670025
74,0.495520025
74,0.19592467
74,0.317009598
74,0.116906635
74,0.245696142
74,0.352410465
74,0.24106352
74,0.14423427
74,0.118510425
74,0.346330702
74,0.265373141
74,0.334252775
74,0.171189249
74,0.275381029
74,0.481185377
74,0.222879738
74,0.162739128
74,0.163799226
74,0.47355327
74,0.154483616
74,0.196735144
74,0.123308145
74,0.114605412
74,0.101042531
74,0.139031932
74,0.143731087
74,0.121447943
74,0.525898457
74,0.189518094
74,0.189327061
74,0.501350224
74,0.343212426
74,0.107482545
74,0.411511302
74,0.321748793
74,0.152686238
74,0.255996585
74,0.141945124
74,0.207148135
74,0.192041025
74,0.111257382
74,0.203622416
74,0.218445644
75,0.216447785
75,0.525243759
75,0.229188263
75,0.215621963
75,0.468613684
75,0.286351025
75,0.150320619
75,0.472345591
75,0.191129953
75,0.307534069
75,0.120363042
75,0.241791248
75,0.342466176
75,0.247288555
75,0.149348259
75,0.120682739
75,0.34148398
75,0.256495148
75,0.321691811
75,0.168277919
75,0.268609792
75,0.460723788
75,0.217695311
75,0.170491397
75,0.161065474
75,0.452240318
75,0.156464264
75,0.194857135
75,0.129073888
75,0.11670199
75,0.099414416
75,0.145186812
75,0.145591587
75,0.125791103
75,0.505321324
75,0.198346794
75,0.196000427
75,0.477778941
75,0.350372195
75,0.110083945
75,0.401087284
75,0.324973375
75,0.151474804
75,0.250827372
75,0.147328511
75,0.202997282
75,0.189737141
75,0.114050768
75,0.208998948
75,0.212211519
76,0.216987818
76,0.531482458
76,0.229469821
76,0.21348682
76,0.458199859
76,0.279469669
76,0.144678816
76,0.473773301
76,0.188972101
76,0.305689335
76,0.117326483
76,0.238455012
76,0.346672624
76,0.246595606
76,0.145427614
76,0.118797474
76,0.338076025
76,0.259188652
76,0.324344665
76,0.166345865
76,0.26685077
76,0.465750664
76,0.212541595
76,0.167047188
76,0.158828542
76,0.451554179
76,0.151561871
76,0.19436574
76,0.123760089
76,0.115606993
76,0.09933532
76,0.141239822
76,0.143296257
76,0.122677535
76,0.505145311
76,0.194287062
76,0.190309107
76,0.483465105
76,0.346927345
76,0.108793028
76,0.401862919
76,0.322479814
76,0.151252568
76,0.246735081
76,0.1434149
76,0.203901589
76,0.188847736
76,0.111257091
76,0.206987426
76,0.211481586
77,0.214582682
77,0.525358677
77,0.227174789
77,0.215937123
77,0.468507975
77,0.286514848
77,0.149938315
77,0.473590523
77,0.192477435
77,0.305920273
77,0.120217949
77,0.239434838
77,0.345437557
77,0.244871736
77,0.148122579
77,0.122158714
77,0.338421702
77,0.255962372
77,0.322306097
77,0.164798096
77,0.265781969
77,0.460185707
77,0.213527605
77,0.167189449
77,0.161164045
77,0.451275736
77,0.155473247
77,0.19445841
77,0.124050185
77,0.115456447
77,0.099140458
77,0.143498093
77,0.14523764
77,0.125630289
77,0.507413924
77,0.195330903
77,0.19445914
77,0.481878787
77,0.350883752
77,0.11020647
77,0.399547279
77,0.325482816
77,0.148167387
77,0.24459438
77,0.146746486
77,0.20529522
77,0.187077388
77,0.114215069
77,0.207724169
77,0.209344447
78,0.219768718
78,0.542450249
78,0.236545146
78,0.210687056
78,0.485707134
78,0.279684812
78,0.147970244
78,0.48962456
78,0.198027238
78,0.313270777
78,0.117064878
78,0.248763442
78,0.351260304
78,0.244775489
78,0.147136405
78,0.120098859
78,0.350351036
78,0.263267547
78,0.332164317
78,0.170437276
78,0.27542302
78,0.478677273
78,0.223523989
78,0.164159149
78,0.166549712
78,0.466279656
78,0.152430251
78,0.196905449
78,0.125814572
78,0.116664574
78,0.099715397
78,0.139258683
78,0.144284263
78,0.122734517
78,0.526331723
78,0.194286406
78,0.189836681
78,0.494338512
78,0.342986554
78,0.107346699
78,0.406140059
78,0.324150443
78,0.153109506
78,0.258081615
78,0.142653152
78,0.207609951
78,0.19073005
78,0.110736996
78,0.205348149
78,0.213510677
79,0.213488013
79,0.520167172
79,0.22554031
79,0.213322356
79,0.463787228
79,0.288529277
79,0.148996502
79,0.470837116
79,0.18722564
79,0.302714795
79,0.120844945
79,0.241564468
79,0.34526813
79,0.249037445
79,0.14662163
79,0.122421309
79,0.339791805
79,0.256151408
79,0.320035756
79,0.168345779
79,0.262418538
79,0.458962679
79,0.215932161
79,0.169332728
79,0.161368817
79,0.445197552
79,0.157284886
79,0.193609461
79,0.125592351
79,0.115577251
79,0.099180959
79,0.145069003
79,0.144737974
79,0.126666546
79,0.50154835
79,0.195175096
79,0.197850645
79,0.478194088
79,0.349099994
79,0.111459829
79,0.402209014
79,0.327697724
79,0.149418771
79,0.247031242
79,0.147672862
79,0.199498981
79,0.189963743
79,0.112337328
79,0.211236745
79,0.210758507
80,0.220300138
80,0.528189778
80,0.229949504
80,0.215110511
80,0.469540715
80,0.284966975
80,0.150559664
80,0.474984765
80,0.191355556
80,0.304894
80,0.120088607
80,0.243506789
80,0.347872466
80,0.247544497
80,0.147844464
80,0.122205332
80,0.334215492
80,0.258903295
80,0.326411217
80,0.168788046
80,0.268143445
80,0.461879104
80,0.217705026
80,0.166087374
80,0.161313266
80,0.454137951
80,0.155196548
80,0.19188568
80,0.123900369
80,0.115985215
80,0.100078814
80,0.143395469
80,0.144923687
80,0.125643432
80,0.503957868
80,0.19336997
80,0.196072921
80,0.480266124
80,0.346521914
80,0.109533392
80,0.405939758
80,0.323779434
80,0.149666354
80,0.24538444
80,0.146412864
80,0.201773956
80,0.190409929
80,0.112337381
80,0.208598152
80,0.208155394
81,0.209281951
81,0.514267683
81,0.224296749
81,0.219070464
81,0.446192741
81,0.299953431
81,0.156194195
81,0.463342786
81,0.186706066
81,0.298342884
81,0.122778304
81,0.237278432
81,0.332628727
81,0.252815127
81,0.149808779
81,0.124050796
81,0.330702335
81,0.252461225
81,0.313523024
81,0.162399083
81,0.261457264
81,0.448830992
81,0.211043447
81,0.173482627
81,0.155196577
81,0.435381353
81,0.161151841
81,0.193230271
81,0.129560426
81,0.117388271
81,0.098489232
81,0.147248954
81,0.143992499
81,0.131067738
81,0.486749083
81,0.203181744
81,0.205009073
81,0.472816616
81,0.35667482
81,0.113110729
81,0.392816454
81,0.329154521
81,0.150557071
81,0.243028313
81,0.152129918
81,0.201593608
81,0.186873779
81,0.116672248
81,0.215964705
81,0.205476135
82,0.209088609
82,0.513644695
82,0.221965194
82,0.216449052
82,0.459898025
82,0.291760683
82,0.155438676
82,0.468390793
82,0.181014642
82,0.296702236
82,0.122321725
82,0.240083113
82,0.335206181
82,0.254706234
82,0.14901796
82,0.122042462
82,0.336788088
82,0.253362805
82,0.319694757
82,0.162914366
82,0.261046141
82,0.450702935
82,0.212083444
82,0.172903493
82,0.157941103
82,0.441926003
82,0.158057466
82,0.192260131
82,0.128253698
82,0.118310839
82,0.099193893
82,0.150023893
82,0.146101683
82,0.129687935
82,0.495809257
82,0.201189011
82,0.201077774
82,0.473316252
82,0.354174227
82,0.1129511
82,0.394211739
82,0.329261988
82,0.149342149
82,0.246781901
82,0.151461795
82,0.197524428
82,0.190685466
82,0.114461735
82,0.214262828
82,0.204905197
83,0.217385247
83,0.534848154
83,0.233929887
83,0.212060317
83,0.464290529
83,0.27978
83,0.143703431
83,0.47665906
83,0.195223093
83,0.307867885
83,0.115732476
83,0.243156731
83,0.349928707
83,0.241801247
83,0.145761877
83,0.117470369
83,0.338991016
83,0.263849705
83,0.329531521
83,0.166889951
83,0.274985671
83,0.471823484
83,0.212700218
83,0.165997744
83,0.161161989
83,0.458920866
83,0.153107002
83,0.194178179
83,0.125024527
83,0.115927562
83,0.098969758
83,0.140949667
83,0.144640416
83,0.12141411
83,0.510657549
83,0.191932425
83,0.190238193
83,0.492498428
83,0.339460909
83,0.107671581
83,0.410951257
83,0.322360903
83,0.151514515
83,0.252738029
83,0.142060056
83,0.206833512
83,0.188995317
83,0.112412944
83,0.201716334
83,0.212339282
84,0.208347827
84,0.515669525
84,0.22489816
84,0.217476144
84,0.466565788
84,0.286641061
84,0.14969644
84,0.463174701
84,0.186565876
84,0.302972049
84,0.120607324
84,0.23968631
84,0.345820665
84,0.246213034
84,0.149040043
84,0.12183889
84,0.33829844
84,0.253138363
84,0.318315566
84,0.166794345
84,0.260338098
84,0.456630021
84,0.213163808
84,0.172640756
84,0.16002509
84,0.443803549
84,0.156625837
84,0.193874002
84,0.125978366
84,0.117830247
84,0.099933192
84,0.145057663
84,0.144724041
84,0.127549708
84,0.501202047
84,0.198967457
84,0.200765207
84,0.475739092
84,0.350667655
84,0.111381598
84,0.395605117
84,0.326363713
84,0.148670763
84,0.246923178
84,0.148367181
84,0.197799996
84,0.189203605
84,0.113501437
84,0.211736575
84,0.207734585
85,0.214324087
85,0.521925867
85,0.227062061
85,0.216844827
85,0.460452706
85,0.288728863
85,0.151420698
85,0.47098574
85,0.187659994
85,0.305639178
85,0.120317437
85,0.244929254
85,0.33421737
85,0.250254989
85,0.148612544
85,0.121369734
85,0.342333585
85,0.257875472
85,0.320387959
85,0.166499153
85,0.265600502
85,0.460624456
85,0.215165198
85,0.168402135
85,0.161843017
85,0.445891798
85,0.15636155
85,0.193135396
85,0.125063747
85,0.116320543
85,0.098577023
85,0.144948646
85,0.146295086
85,0.127628133
85,0.503242075
85,0.195389524
85,0.19806461
85,0.479637027
85,0.348874331
85,0.111185245
85,0.400955915
85,0.32659021
85,0.149422765
85,0.246820614
85,0.148430169
85,0.202046782
85,0.186821789
85,0.114390239
85,0.21207121
85,0.209646568
86,0.223038867
86,0.539699197
86,0.234891832
86,0.212924883
86,0.486207485
86,0.286014259
86,0.148402944
86,0.494253159
86,0.199714705
86,0.31080237
86,0.118883133
86,0.247791156
86,0.348177135
86,0.244416773
86,0.146919295
86,0.11839477
86,0.351493508
86,0.262264967
86,0.333800554
86,0.175242841
86,0.273194253
86,0.478560209
86,0.223705962
86,0.164627507
86,0.166332811
86,0.47083354
86,0.15336144
86,0.197651267
86,0.123809814
86,0.115709007
86,0.100278258
86,0.143604875
86,0.14525269
86,0.125072375
86,0.524441361
86,0.19241865
86,0.194139004
86,0.499826342
86,0.340867579
86,0.109312661
86,0.413243026
86,0.325396091
86,0.151820078
86,0.255230159
86,0.144902512
86,0.207086861
86,0.19140318
86,0.112093121
86,0.207283482
86,0.215163723
87,0.205844715
87,0.502367139
87,0.219274282
87,0.226205394
87,0.441424847
87,0.303892106
87,0.158379748
87,0.444557458
87,0.179660544
87,0.291001827
87,0.125243127
87,0.239940077
87,0.326658666
87,0.259396732
87,0.1508248
87,0.12216109
87,0.328792065
87,0.246390253
87,0.304936886
87,0.160254076
87,0.257204473
87,0.438911676
87,0.203800425
87,0.176083088
87,0.151046008
87,0.420099795
87,0.16219835
87,0.19268477
87,0.131025285
87,0.119740412
87,0.099550001
87,0.150673792
87,0.145584494
87,0.133414134
87,0.478172243
87,0.204454333
87,0.209001526
87,0.457096338
87,0.361249059
87,0.115136765
87,0.387673467
87,0.327684104
87,0.148334786
87,0.236408457
87,0.155017257
87,0.195676014
87,0.183926672
87,0.116124623
87,0.218075916
87,0.20447363
88,0.207016334
88,0.515012205
88,0.224255279
88,0.217177719
88,0.447378933
88,0.289075077
88,0.147375405
88,0.456118554
88,0.183014825
88,0.297693104
88,0.120044716
88,0.236364886
88,0.340590656
88,0.25240773
88,0.148912385
88,0.121386342
88,0.334301114
88,0.254222393
88,0.315811843
88,0.162903741
88,0.26093173
88,0.450974137
88,0.20791398
88,0.172337845
88,0.155392423
88,0.432888299
88,0.155683726
88,0.193276271
88,0.127001658
88,0.117563844
88,0.099153474
88,0.146316826
88,0.144758716
88,0.12793003
88,0.489011258
88,0.198966533
88,0.198443159
88,0.465838403
88,0.352900028
88,0.110995792
88,0.393199205
88,0.324445248
88,0.146426231
88,0.237601668
88,0.147863775
88,0.200208724
88,0.18761912
88,0.114261158
88,0.211459175
88,0.202998683
89,0.214880064
89,0.523239851
89,0.225427866
89,0.216643855
89,0.464022875
89,0.285273492
89,0.14773035
89,0.471437871
89,0.187521219
89,0.300220072
89,0.119519338
89,0.24291189
89,0.34449017
89,0.246635571
89,0.148720562
89,0.119777203
89,0.338611275
89,0.258760214
89,0.31632635
89,0.166832075
89,0.26347062
89,0.457472801
89,0.213991076
89,0.168405905
89,0.161265567
89,0.443705499
89,0.15543215
89,0.193201542
89,0.126919672
89,0.116112396
89,0.098983817
89,0.143913329
89,0.143211335
89,0.125446662
89,0.500621259
89,0.200639278
89,0.19645384
89,0.478432119
89,0.346988708
89,0.109752201
89,0.400776207
89,0.325042486
89,0.150527477
89,0.248485073
89,0.146218419
89,0.199616581
89,0.185120821
89,0.112095222
89,0.209921256
89,0.206611037
90,0.207447633
90,0.510149539
90,0.220042899
90,0.219868302
90,0.437527299
90,0.29495126
90,0.152509451
90,0.449065834
90,0.183053285
90,0.293346643
90,0.122517668
90,0.239331782
90,0.332225442
90,0.255027294
90,0.148632467
90,0.122484565
90,0.325174242
90,0.252212405
90,0.308039069
90,0.160442516
90,0.256405413
90,0.441445231
90,0.202639177
90,0.175232947
90,0.156580314
90,0.427496433
90,0.161151871
90,0.191772431
90,0.128333136
90,0.11862608
90,0.098758139
90,0.149062693
90,0.143974692
90,0.129663914
90,0.483677804
90,0.206449047
90,0.20080404
90,0.461603791
90,0.358962774
90,0.112864979
90,0.391531348
90,0.326892674
90,0.150794849
90,0.236144617
90,0.152435988
90,0.198812932
90,0.185153961
90,0.116128437
90,0.216360196
90,0.204279974
91,0.20711334
91,0.505943477
91,0.218845412
91,0.222977012
91,0.449050605
91,0.294979155
91,0.156503856
91,0.450590491
91,0.177749306
91,0.289834052
91,0.123208217
91,0.237035632
91,0.332247257
91,0.257497907
91,0.150761247
91,0.124073021
91,0.331452072
91,0.248064935
91,0.309818774
91,0.161375999
91,0.25506404
91,0.441419005
91,0.201418534
91,0.175435424
91,0.156488091
91,0.424135
91,0.159677774
91,0.193157971
91,0.129401669
91,0.119382523
91,0.099263459
91,0.14959155
91,0.145148337
91,0.130508155
91,0.486985594
91,0.206314653
91,0.205634683
91,0.461880773
91,0.359680772
91,0.114875793
91,0.388204783
91,0.330894291
91,0.147730291
91,0.246339858
91,0.153748408
91,0.196500763
91,0.18558827
91,0.11614646
91,0.217877686
91,0.206033304
92,0.207644895
92,0.519886792
92,0.219916493
92,0.2173796
92,0.463171303
92,0.285134554
92,0.150042683
92,0.473533183
92,0.186686397
92,0.296144038
92,0.120142609
92,0.238521606
92,0.342094332
92,0.248871684
92,0.148917332
92,0.120990463
92,0.330946356
92,0.25747022
92,0.325532436
92,0.164173752
92,0.257628918
92,0.459140569
92,0.205166459
92,0.171396181
92,0.156553939
92,0.439465225
92,0.154264599
92,0.195268571
92,0.125847965
92,0.1169554
92,0.099503078
92,0.146060765
92,0.143053859
92,0.125436783
92,0.500376165
92,0.197075605
92,0.199140966
92,0.476531655
92,0.348230928
92,0.11143776
92,0.400693864
92,0.326741964
92,0.147123709
92,0.248428047
92,0.147189096
92,0.193857864
92,0.186860964
92,0.114332892
92,0.212225839
92,0.206836849
93,0.209802389
93,0.520472705
93,0.223684564
93,0.216139153
93,0.469909787
93,0.287760526
93,0.155678928
93,0.469690174
93,0.188472524
93,0.299153298
93,0.121593066
93,0.241253197
93,0.337964177
93,0.24975203
93,0.149403393
93,0.121370152
93,0.337844253
93,0.256664842
93,0.318393409
93,0.167609975
93,0.261153221
93,0.460808545
93,0.213045135
93,0.173493549
93,0.159157813
93,0.447604179
93,0.156488687
93,0.196242094
93,0.126958206
93,0.117646471
93,0.099223927
93,0.147080258
93,0.143472135
93,0.128024042
93,0.503390729
93,0.196699485
93,0.200749874
93,0.474462897
93,0.351687998
93,0.112276517
93,0.397413015
93,0.328676969
93,0.147166669
93,0.250009954
93,0.149839327
93,0.198659152
93,0.187735975
93,0.113990031
93,0.211832568
93,0.207677633
94,0.214463905
94,0.525695503
94,0.228125274
94,0.213775381
94,0.474143475
94,0.290483832
94,0.151452765
94,0.478499621
94,0.195155874
94,0.307114959
94,0.120654702
94,0.245176375
94,0.342129081
94,0.247087389
94,0.149154425
94,0.121494181
94,0.340870529
94,0.257789046
94,0.321759313
94,0.169133797
94,0.267143607
94,0.466120422
94,0.218859091
94,0.169296399
94,0.161750302
94,0.454168111
94,0.157671899
94,0.194870248
94,0.125245914
94,0.118154392
94,0.099836715
94,0.144768715
94,0.144609794
94,0.12708272
94,0.509019434
94,0.193284765
94,0.199906558
94,0.482285947
94,0.34461987
94,0.110751048
94,0.406439334
94,0.323794395
94,0.151123419
94,0.256320357
94,0.148823231
94,0.199543297
94,0.192731202
94,0.113613985
94,0.211557224
94,0.212003589
95,0.209321931
95,0.509699404
95,0.221853226
95,0.21835734
95,0.446871758
95,0.294187576
95,0.153001562
95,0.456373215
95,0.180673927
95,0.29296574
95,0.122127093
95,0.240367427
95,0.333563864
95,0.252527326
95,0.149133578
95,0.123405814
95,0.332279831
95,0.253459781
95,0.31422466
95,0.162708074
95,0.256735802
95,0.448728919
95,0.208300009
95,0.174296156
95,0.157451198
95,0.43351534
95,0.15906556
95,0.191688061
95,0.1287622
95,0.118354075
95,0.099002659
95,0.148618042
95,0.1431465
95,0.12849015
95,0.486599773
95,0.203175977
95,0.201575845
95,0.468069315
95,0.358597726
95,0.113542557
95,0.394056648
95,0.327285141
95,0.14772588
95,0.240778565
95,0.150962889
95,0.200796872
95,0.185593963
95,0.115019672
95,0.215354279
95,0.207543209
96,0.210543737
96,0.515222132
96,0.222479701
96,0.216575027
96,0.464354843
96,0.284914434
96,0.150356576
96,0.466663539
96,0.184858486
96,0.297147036
96,0.121321425
96,0.242476985
96,0.338486999
96,0.254662424
96,0.14865081
96,0.123473719
96,0.339021504
96,0.253647894
96,0.317100734
96,0.164809987
96,0.261154264
96,0.449420244
96,0.212082893
96,0.172274977
96,0.159035876
96,0.437239438
96,0.157123774
96,0.192983255
96,0.128237367
96,0.116614744
96,0.099248171
96,0.147112966
96,0.146200866
96,0.127338737
96,0.500512898
96,0.198728457
96,0.197866321
96,0.472859174
96,0.35414058
96,0.112174161
96,0.396682948
96,0.330716491
96,0.148120597
96,0.245596483
96,0.150046736
96,0.199468285
96,0.190773413
96,0.114870943
96,0.212485388
96,0.204984352
97,0.210393146
97,0.528539896
97,0.226341739
97,0.214463994
97,0.459932953
97,0.278433204
97,0.146005109
97,0.473665774
97,0.188025504
97,0.300125629
97,0.117229275
97,0.242658362
97,0.350171745
97,0.247256234
97,0.144673541
97,0.118517287
97,0.335359633
97,0.264309049
97,0.32990247
97,0.162830561
97,0.264308959
97,0.463582009
97,0.209770635
97,0.167013198
97,0.157911822
97,0.448053807
97,0.152938381
97,0.192002237
97,0.124183036
97,0.115991376
97,0.099727161
97,0.141240537
97,0.143317163
97,0.122131296
97,0.503716469
97,0.198408172
97,0.192662373
97,0.480148882
97,0.346059591
97,0.108757101
97,0.402709186
97,0.326597512
97,0.146871194
97,0.250682205
97,0.143089622
97,0.200746819
97,0.186945066
97,0.112804197
97,0.208598644
97,0.204225093
98,0.207286164
98,0.517083824
98,0.221636727
98,0.216373593
98,0.460782319
98,0.285602063
98,0.151096806
98,0.468786955
98,0.184581816
98,0.301042587
98,0.120977648
98,0.241409406
98,0.342636913
98,0.248852357
98,0.148330033
98,0.122393794
98,0.332688123
98,0.255595267
98,0.322179079
98,0.165808037
98,0.256563395
98,0.454650015
98,0.209380701
98,0.171370357
98,0.157635093
98,0.43912518
98,0.155868456
98,0.196439072
98,0.127339199
98,0.119737446
98,0.098406233
98,0.146758497
98,0.144229859
98,0.12680766
98,0.496915251
98,0.197409362
98,0.200428396
98,0.468161643
98,0.351108253
98,0.112623602
98,0.396130741
98,0.325710416
98,0.146184593
98,0.247364298
98,0.148638934
98,0.196871266
98,0.189859316
98,0.114089772
98,0.21106723
98,0.206963524
99,0.206824392
99,0.507442117
99,0.221621737
99,0.221300662
99,0.452039719
99,0.305442035
99,0.159322575
99,0.460071146
99,0.182959437
99,0.289270461
99,0.124689929
99,0.242504284
99,0.325965732
99,0.256152302
99,0.148311242
99,0.124389187
99,0.331712365
99,0.251352161
99,0.312952995
99,0.161823571
99,0.256488562
99,0.449502021
99,0.205731004
99,0.17813693
99,0.159649193
99,0.437288105
99,0.158300325
99,0.195222378
99,0.128085151
99,0.119457655
99,0.099795543
99,0.151177436
99,0.146981269
99,0.13275899
99,0.494370252
99,0.20219183
99,0.209872723
99,0.467389256
99,0.357562602
99,0.115495257
99,0.391067356
99,0.330402315
99,0.150067732
99,0.243357912
99,0.154016048
99,0.194777951
99,0.188184991
99,0.116900764
99,0.217974484
99,0.204943985
100,0.21239014
100,0.530030012
100,0.228507608
100,0.217419758
100,0.468900532
100,0.282702923
100,0.148931757
100,0.474102795
100,0.188540205
100,0.306365639
100,0.118537091
100,0.24282293
100,0.345905036
100,0.248016998
100,0.148955986
100,0.120876923
100,0.34186691
100,0.259057701
100,0.326040149
100,0.166819021
100,0.264110237
100,0.465705216
100,0.218173325
100,0.16778259
100,0.163315266
100,0.454904497
100,0.154331937
100,0.195287168
100,0.12605609
100,0.115522653
100,0.099510714
100,0.143959463
100,0.144481421
100,0.125732079
100,0.511178792
100,0.196934327
100,0.196072862
100,0.479342282
100,0.343369275
100,0.109315373
100,0.406001389
100,0.328435749
100,0.149291992
100,0.254490614
100,0.145464122
100,0.199580416
100,0.189830437
100,0.11252667
100,0.210893109
100,0.210010886
