lambda,test_scrps
69,0.686858755
69,0.692459613
69,0.60924176
69,0.685240185
69,0.700468653
70,0.676817507
70,0.92874983
70,0.718464005
70,0.693987781
70,0.879774135
70,0.769647175
70,0.664651585
70,0.936189777
70,0.689951968
70,0.77918312
70,0.617254752
70,0.718816191
70,0.829032844
70,0.728017277
70,0.635467404
70,0.61806792
70,0.794870794
70,0.746062672
70,0.795857614
70,0.669812417
70,0.743897659
70,0.904722703
70,0.717696309
70,0.683273876
70,0.676876009
70,0.918216079
70,0.648621207
70,0.681693649
70,0.629429096
70,0.61559667
70,0.603351927
70,0.628647727
70,0.631360149
70,0.624872679
70,0.941708606
70,0.670236427
70,0.675693572
70,0.901932406
70,0.801974362
70,0.614847803
70,0.81446749
70,0.776357871
70,0.648222774
70,0.720946193
70,0.642429167
70,0.703786761
70,0.680308634
70,0.615522534
70,0.682365376
70,0.683239913
71,0.717292076
71,0.961018938
71,0.716129088
71,0.684329247
71,0.907345533
71,0.740269047
71,0.655814886
71,0.914709508
71,0.702972841
71,0.784731227
71,0.620095122
71,0.720859051
71,0.804897392
71,0.709355932
71,0.650620866
71,0.619620556
71,0.806897855
71,0.74956935
71,0.784811521
71,0.677680463
71,0.752733743
71,0.903774488
71,0.709389448
71,0.671900284
71,0.662053877
71,0.922198272
71,0.650672799
71,0.700402677
71,0.618367028
71,0.606553268
71,0.607801449
71,0.638755161
71,0.641116333
71,0.617306012
71,0.934979749
71,0.679969668
71,0.671456105
71,0.946657747
71,0.77404781
71,0.611897373
71,0.845144695
71,0.76089952
71,0.678062695
71,0.744317132
71,0.638820785
71,0.679745972
71,0.666924226
71,0.603887355
71,0.666897929
71,0.679017204
72,0.68878876
72,0.955664331
72,0.717891055
72,0.678745902
72,0.898827547
72,0.750192761
72,0.639829218
72,0.931362379
72,0.688577539
72,0.768052882
72,0.620595974
72,0.723262531
72,0.813772559
72,0.731457394
72,0.640692866
72,0.626244587
72,0.796746433
72,0.743402922
72,0.771000439
72,0.666613495
72,0.752472991
72,0.89219619
72,0.694665962
72,0.663256627
72,0.639943081
72,0.918272161
72,0.666041005
72,0.684066188
72,0.629244125
72,0.617137754
72,0.607575512
72,0.645837003
72,0.636342043
72,0.62818746
72,0.929104626
72,0.665288943
72,0.674987608
72,0.907663685
72,0.792281401
72,0.61729238
72,0.841535926
72,0.769582945
72,0.647868919
72,0.736784357
72,0.645076418
72,0.683911073
72,0.688882351
72,0.617651033
72,0.666961867
72,0.710969025
73,0.718198687
73,0.917410892
73,0.720618522
73,0.701488155
73,0.915815341
73,0.772267598
73,0.644247597
73,0.882155854
73,0.660478556
73,0.782807589
73,0.622458339
73,0.730111307
73,0.814961374
73,0.725216085
73,0.650454414
73,0.628790045
73,0.809190685
73,0.728658354
73,0.77973457
73,0.671472269
73,0.758622378
73,0.897900784
73,0.727005738
73,0.673696142
73,0.673169738
73,0.897701812
73,0.651022577
73,0.724946886
73,0.63713969
73,0.619347817
73,0.608421588
73,0.643001527
73,0.655759901
73,0.624958074
73,0.94225533
73,0.702139157
73,0.667136264
73,0.902440751
73,0.790987509
73,0.611186182
73,0.82502951
73,0.773803359
73,0.659058625
73,0.745211178
73,0.647818583
73,0.704623413
73,0.679720426
73,0.629624391
73,0.677140868
73,0.700254738
74,0.723956746
74,0.970384413
74,0.727228725
74,0.68388831
74,0.919707084
74,0.73123036
74,0.631514776
74,0.920095825
74,0.697271162
74,0.791726923
74,0.618927246
74,0.724291998
74,0.812759602
74,0.704285151
74,0.638711131
74,0.630551499
74,0.779331869
74,0.766764909
74,0.817845517
74,0.677728134
74,0.758245587
74,0.922345155
74,0.701329613
74,0.65726282
74,0.682405692
74,0.950964111
74,0.637563705
74,0.696218759
74,0.616586274
74,0.620815903
74,0.607654643
74,0.631889099
74,0.641707766
74,0.618785477
74,0.956835294
74,0.679974318
74,0.676621956
74,0.921134454
74,0.773026168
74,0.606302267
74,0.858908397
74,0.756271344
74,0.650672644
74,0.74033246
74,0.631953228
74,0.70494504
74,0.676925445
74,0.616354144
74,0.692897129
74,0.705004168
75,0.708792835
75,0.95094313
75,0.704223341
75,0.701681018
75,0.896863139
75,0.75722031
75,0.640410471
75,0.927524137
75,0.701730233
75,0.796359807
75,0.620333546
75,0.740753621
75,0.812726998
75,0.716391152
75,0.641647446
75,0.617379373
75,0.813911819
75,0.746276385
75,0.790711296
75,0.688913059
75,0.75753237
75,0.920705521
75,0.716066945
75,0.665685302
75,0.651529557
75,0.90795747
75,0.655511296
75,0.69729014
75,0.635189229
75,0.62478106
75,0.620632339
75,0.639951009
75,0.643822998
75,0.629611385
75,0.945810342
75,0.682184952
75,0.675320494
75,0.926931238
75,0.778536397
75,0.614887363
75,0.86529097
75,0.759585595
75,0.635488951
75,0.734028858
75,0.639288181
75,0.712435341
75,0.683113098
75,0.619918823
75,0.670455617
75,0.712795269
76,0.691084802
76,0.950796831
76,0.715529728
76,0.700715214
76,0.915365064
76,0.744764203
76,0.64749046
76,0.929628807
76,0.701513278
76,0.795764536
76,0.62413156
76,0.72418341
76,0.844430554
76,0.732265395
76,0.629033381
76,0.6129179
76,0.812059844
76,0.750375539
76,0.784635174
76,0.661136854
76,0.743600172
76,0.923711056
76,0.69628039
76,0.663461637
76,0.640531075
76,0.865943694
76,0.652235186
76,0.667046112
76,0.637105364
76,0.619742388
76,0.609005541
76,0.634241635
76,0.634177881
76,0.622796881
76,0.933694744
76,0.701866221
76,0.678445101
76,0.912905747
76,0.772022057
76,0.609420049
76,0.864208817
76,0.772103262
76,0.646154541
76,0.739798963
76,0.641477513
76,0.700990236
76,0.679508668
76,0.618627518
76,0.672817886
76,0.678772753
77,0.700858825
77,0.962478572
77,0.706167847
77,0.688960892
77,0.918787616
77,0.756683499
77,0.646055961
77,0.885613388
77,0.684040093
77,0.792958802
77,0.622486752
77,0.716028154
77,0.829301113
77,0.720822603
77,0.65151583
77,0.620613158
77,0.780550927
77,0.749230826
77,0.796054018
77,0.658793688
77,0.741174001
77,0.897362661
77,0.712471604
77,0.655538493
77,0.645546687
77,0.882832092
77,0.656289065
77,0.710197127
77,0.632983977
77,0.612242472
77,0.610805988
77,0.640450025
77,0.669258863
77,0.621965855
77,0.944601184
77,0.703696066
77,0.685340154
77,0.934996325
77,0.782052392
77,0.61003899
77,0.840649027
77,0.752371085
77,0.651929444
77,0.735981667
77,0.640634263
77,0.690461361
77,0.668915021
77,0.61267522
77,0.674116516
77,0.688063592
78,0.697607017
78,0.970361853
78,0.729626566
78,0.682875389
78,0.918550366
78,0.751192522
78,0.658937591
78,0.937621677
78,0.697972023
78,0.797894889
78,0.623955649
78,0.754851037
78,0.826490462
78,0.697380269
78,0.642065763
78,0.617985505
78,0.819334441
78,0.765543163
78,0.821191221
78,0.682037592
78,0.767680079
78,0.927086449
78,0.691796041
78,0.651008976
78,0.661102575
78,0.916007328
78,0.654224998
78,0.690654874
78,0.629591006
78,0.620124137
78,0.618515158
78,0.643151683
78,0.648687053
78,0.632786816
78,0.934878772
78,0.670481515
78,0.658795196
78,0.963785315
78,0.770541656
78,0.614321011
78,0.86722815
78,0.772146297
78,0.655618513
78,0.743326867
78,0.640463638
78,0.705898798
78,0.689687955
78,0.622595406
78,0.684256625
78,0.727057427
79,0.70181002
79,0.932502425
79,0.70841924
79,0.686449283
79,0.892456454
79,0.735175246
79,0.637153625
79,0.914165372
79,0.688430554
79,0.785402334
79,0.625467736
79,0.739643598
79,0.821065676
79,0.707988524
79,0.65853954
79,0.629636568
79,0.809186256
79,0.738643968
79,0.79578315
79,0.675674921
79,0.752398354
79,0.910058993
79,0.685703796
79,0.656802338
79,0.649645215
79,0.90305475
79,0.639592391
79,0.693601614
79,0.638349307
79,0.627424055
79,0.617928684
79,0.641538751
79,0.644097555
79,0.6245426
79,0.904811734
79,0.703622949
79,0.683985585
79,0.935917538
79,0.774222773
79,0.61560989
79,0.840468919
79,0.759675819
79,0.631314862
79,0.727915996
79,0.639413106
79,0.686311185
79,0.697191012
79,0.614859521
79,0.685107666
79,0.71102078
80,0.724668092
80,0.965262461
80,0.722167867
80,0.666963273
80,0.896476775
80,0.750359678
80,0.6451756
80,0.906612647
80,0.665433002
80,0.793303323
80,0.624332184
80,0.74572593
80,0.835744911
80,0.719978154
80,0.629194725
80,0.615634084
80,0.799355328
80,0.752277237
80,0.791594523
80,0.676031452
80,0.758084172
80,0.915245813
80,0.722767293
80,0.668490994
80,0.670858252
80,0.908919424
80,0.64334287
80,0.68373909
80,0.626454163
80,0.614170122
80,0.611219853
80,0.657606548
80,0.646343404
80,0.628526574
80,0.93346504
80,0.68952927
80,0.683693838
80,0.937648112
80,0.783367473
80,0.623422706
80,0.861276728
80,0.759404719
80,0.66415574
80,0.734926295
80,0.64099136
80,0.681319773
80,0.696586901
80,0.626301187
80,0.677348477
80,0.706187779
81,0.70115819
81,0.9454813
81,0.721699023
81,0.703713644
81,0.887862086
81,0.77499038
81,0.653987485
81,0.869355631
81,0.694403887
81,0.767187572
81,0.629032511
81,0.721183628
81,0.796749711
81,0.710685724
81,0.639832646
81,0.640436918
81,0.772815788
81,0.748441631
81,0.766636264
81,0.680125082
81,0.743577909
81,0.910932612
81,0.706659657
81,0.670810646
81,0.641303772
81,0.913164777
81,0.67442919
81,0.684568608
81,0.63246097
81,0.614897114
81,0.604371548
81,0.648532349
81,0.645927429
81,0.633111501
81,0.90651837
81,0.686530852
81,0.67261259
81,0.90953927
81,0.778239965
81,0.623513424
81,0.847823364
81,0.770379013
81,0.655666918
81,0.730958843
81,0.648711234
81,0.683074677
81,0.681511241
81,0.628026503
81,0.675638902
81,0.7197891
82,0.712864453
82,0.944309551
82,0.71981439
82,0.691578132
82,0.90282414
82,0.743610817
82,0.664087731
82,0.933093649
82,0.73406902
82,0.786251479
82,0.633513951
82,0.754574728
82,0.814235544
82,0.733498681
82,0.662148267
82,0.632058525
82,0.802988023
82,0.748185343
82,0.776393753
82,0.673192179
82,0.751793373
82,0.911500043
82,0.722865337
82,0.680071825
82,0.665052783
82,0.908970392
82,0.649933213
82,0.693328011
82,0.635231262
82,0.622542006
82,0.61888451
82,0.657280976
82,0.658256179
82,0.632280618
82,0.925913239
82,0.700228107
82,0.692918724
82,0.899433333
82,0.778383952
82,0.626598066
82,0.831624454
82,0.766969585
82,0.642058748
82,0.721288973
82,0.64741028
82,0.693977684
82,0.681073731
82,0.622051913
82,0.690383238
82,0.686419737
83,0.701321751
83,0.952564001
83,0.724465132
83,0.684642869
83,0.917987448
83,0.772153062
83,0.63455444
83,0.902796096
83,0.688111728
83,0.781238395
83,0.625160372
83,0.744430375
83,0.814492714
83,0.711705679
83,0.658587992
83,0.617532712
83,0.804776734
83,0.759680563
83,0.801494771
83,0.678190511
83,0.764321321
83,0.923267335
83,0.713774812
83,0.663178211
83,0.672280079
83,0.912680644
83,0.642386723
83,0.70680238
83,0.626772803
83,0.626913077
83,0.625455344
83,0.641031247
83,0.659903204
83,0.632697719
83,0.938930118
83,0.69847064
83,0.670436645
83,0.916500646
83,0.781937402
83,0.618419737
83,0.848707026
83,0.760788947
83,0.654158109
83,0.763335299
83,0.648662883
83,0.703312021
83,0.699050105
83,0.627870184
83,0.668081236
83,0.715108788
84,0.710474211
84,0.93578642
84,0.729113764
84,0.696709424
84,0.891463536
84,0.744011384
84,0.644923717
84,0.90258835
84,0.695816326
84,0.766834629
84,0.627030998
84,0.747501916
84,0.800383627
84,0.714474142
84,0.66061644
84,0.627322
84,0.829673719
84,0.755897331
84,0.790023482
84,0.663773465
84,0.758491993
84,0.903663731
84,0.724968219
84,0.674982309
84,0.668509042
84,0.892182428
84,0.649326354
84,0.689831954
84,0.63312549
84,0.639688182
84,0.607793444
84,0.648068756
84,0.652685577
84,0.631916487
84,0.927805984
84,0.695585722
84,0.667540616
84,0.906203127
84,0.790194017
84,0.618406641
84,0.841384238
84,0.775791216
84,0.658109307
84,0.717904717
84,0.645876926
84,0.67417382
84,0.674678391
84,0.620443285
84,0.679605848
84,0.695194149
85,0.694309646
85,0.954483378
85,0.720372653
85,0.687306136
85,0.908951521
85,0.755016482
85,0.643309736
85,0.940004873
85,0.68704735
85,0.780156153
85,0.629709268
85,0.742414296
85,0.795061326
85,0.706514788
85,0.649184793
85,0.614613283
85,0.797767603
85,0.75257321
85,0.810771084
85,0.668497038
85,0.740339255
85,0.923802376
85,0.70775609
85,0.677566183
85,0.67399143
85,0.915503663
85,0.655122864
85,0.684094864
85,0.641859257
85,0.638133031
85,0.611009508
85,0.659919137
85,0.64733749
85,0.631602961
85,0.933945948
85,0.685396481
85,0.672405338
85,0.923841578
85,0.792924613
85,0.623153043
85,0.846138567
85,0.767705005
85,0.677746248
85,0.738957494
85,0.647188163
85,0.693985623
85,0.698323888
85,0.628927463
85,0.684288979
85,0.685165298
86,0.737981212
86,0.953253841
86,0.731888014
86,0.687591285
86,0.931250465
86,0.72659502
86,0.657005316
86,0.970990288
86,0.714663875
86,0.804626441
86,0.629616386
86,0.737025607
86,0.839316142
86,0.72119354
86,0.651380348
86,0.62432161
86,0.831170374
86,0.752959573
86,0.79432525
86,0.684499526
86,0.764782161
86,0.924697661
86,0.715942305
86,0.663955122
86,0.676118636
86,0.897608066
86,0.657483202
86,0.708707213
86,0.636430383
86,0.62267136
86,0.626126295
86,0.64035762
86,0.654239035
86,0.635942137
86,0.932478368
86,0.682447636
86,0.683056003
86,0.932499713
86,0.77478354
86,0.621463042
86,0.861703098
86,0.772910279
86,0.670051628
86,0.730508947
86,0.651483214
86,0.705193257
86,0.688190877
86,0.623077917
86,0.676783872
86,0.711102277
87,0.726706332
87,0.941279906
87,0.72128824
87,0.707578307
87,0.875390458
87,0.78780964
87,0.661225533
87,0.927482557
87,0.68763144
87,0.773539078
87,0.638297158
87,0.724835485
87,0.810239005
87,0.742411184
87,0.667516613
87,0.635286462
87,0.805038732
87,0.72544139
87,0.791457522
87,0.677850616
87,0.745008695
87,0.905313832
87,0.733053559
87,0.673216426
87,0.663761044
87,0.905458766
87,0.657316321
87,0.690835941
87,0.625468838
87,0.637762487
87,0.620034593
87,0.6557464
87,0.660548395
87,0.646494663
87,0.889614165
87,0.708782029
87,0.702349329
87,0.915376073
87,0.786290091
87,0.630153024
87,0.84083268
87,0.771613711
87,0.677425045
87,0.724032331
87,0.656987685
87,0.710165906
87,0.692473519
87,0.630592072
87,0.714205605
87,0.695362365
88,0.706562871
88,0.948789877
88,0.705736601
88,0.69119513
88,0.886131448
88,0.748359138
88,0.661395395
88,0.903665262
88,0.700925875
88,0.769543123
88,0.635393685
88,0.731890363
88,0.813307673
88,0.728777355
88,0.64235388
88,0.639668691
88,0.781321377
88,0.755476379
88,0.782639843
88,0.670084363
88,0.758577991
88,0.903821808
88,0.716039824
88,0.662362766
88,0.645872539
88,0.887725443
88,0.665992373
88,0.710655165
88,0.641822278
88,0.633156514
88,0.621344602
88,0.649077082
88,0.647707081
88,0.638992977
88,0.914498329
88,0.666569853
88,0.682030594
88,0.896612573
88,0.787822181
88,0.627129275
88,0.83465904
88,0.769430161
88,0.65953756
88,0.739060086
88,0.651558203
88,0.69054696
88,0.681650466
88,0.621970123
88,0.681542462
88,0.722110271
89,0.700512975
89,0.941711873
89,0.726024222
89,0.690701002
89,0.913240051
89,0.738745242
89,0.666414618
89,0.942375761
89,0.720625591
89,0.792557949
89,0.634515381
89,0.711229265
89,0.830155319
89,0.718658262
89,0.653662157
89,0.612259835
89,0.8002653
89,0.753837574
89,0.795831496
89,0.688349926
89,0.757828999
89,0.905760342
89,0.738977516
89,0.663987535
89,0.679889554
89,0.916380405
89,0.659839916
89,0.682265645
89,0.639286202
89,0.628426999
89,0.614596188
89,0.667048335
89,0.667903376
89,0.632324922
89,0.922505277
89,0.695700771
89,0.693890548
89,0.922204971
89,0.777545267
89,0.621893483
89,0.846854919
89,0.761326677
89,0.666764402
89,0.744664806
89,0.651884502
89,0.722150385
89,0.671708375
89,0.637015241
89,0.698307526
89,0.712450016
90,0.729928988
90,0.930437285
90,0.720297307
90,0.70229491
90,0.876433003
90,0.753875726
90,0.665027767
90,0.882782131
90,0.689492011
90,0.782906079
90,0.630836695
90,0.73816238
90,0.819301885
90,0.730792361
90,0.649760479
90,0.631576562
90,0.781736928
90,0.745638508
90,0.793030488
90,0.667158806
90,0.739043325
90,0.897992301
90,0.716786748
90,0.67999177
90,0.651773405
90,0.911567259
90,0.664213628
90,0.698265058
90,0.634792
90,0.624811852
90,0.619080138
90,0.655138195
90,0.656197041
90,0.635250944
90,0.928019184
90,0.693297988
90,0.686228204
90,0.913322496
90,0.783791345
90,0.625247252
90,0.826947528
90,0.776538855
90,0.659500647
90,0.718773419
90,0.652254748
90,0.695955664
90,0.691270339
90,0.641666305
90,0.698765028
90,0.719963008
91,0.724578655
91,0.939214516
91,0.729739887
91,0.682125854
91,0.884098607
91,0.74530465
91,0.652672929
91,0.907771957
91,0.687796623
91,0.783037806
91,0.640936214
91,0.714019227
91,0.798597997
91,0.729845124
91,0.654576629
91,0.639325607
91,0.804402852
91,0.757611507
91,0.808645976
91,0.678468907
91,0.735708749
91,0.910353047
91,0.71447497
91,0.670367998
91,0.660812998
91,0.905349958
91,0.658257735
91,0.689758605
91,0.650258791
91,0.644949353
91,0.610264397
91,0.654392368
91,0.663974911
91,0.648091769
91,0.918617582
91,0.674910414
91,0.692174244
91,0.909529448
91,0.766175991
91,0.6324956
91,0.8090608
91,0.786523473
91,0.677004427
91,0.748391616
91,0.661161739
91,0.715640748
91,0.703341317
91,0.640721381
91,0.717882001
91,0.702050686
92,0.707219285
92,0.939328098
92,0.707634771
92,0.692800981
92,0.902132154
92,0.7418459
92,0.662696713
92,0.903506911
92,0.695490277
92,0.78611958
92,0.632660323
92,0.71766758
92,0.839378947
92,0.716297913
92,0.647550249
92,0.622684544
92,0.795215601
92,0.745985359
92,0.802607948
92,0.664874423
92,0.748461676
92,0.916173744
92,0.690258026
92,0.674599624
92,0.648362553
92,0.903582215
92,0.66751551
92,0.685944289
92,0.642577118
92,0.621748137
92,0.608222139
92,0.654329616
92,0.654912525
92,0.64075644
92,0.93612507
92,0.69019199
92,0.694059741
92,0.950165069
92,0.777022767
92,0.621995771
92,0.843439257
92,0.774617922
92,0.66357277
92,0.754565549
92,0.652270335
92,0.694487792
92,0.69933145
92,0.629070866
92,0.697671819
92,0.700964129
93,0.707040393
93,0.936748284
93,0.721260953
93,0.703502184
93,0.916122359
93,0.752732188
93,0.645123684
93,0.910952038
93,0.713622606
93,0.800405985
93,0.636850804
93,0.734591079
93,0.808713186
93,0.721640354
93,0.653355449
93,0.646617866
93,0.797548223
93,0.754782212
93,0.798589522
93,0.694202214
93,0.75264731
93,0.903073335
93,0.703616083
93,0.670322251
93,0.666054839
93,0.911544991
93,0.67360729
93,0.704954565
93,0.636815977
93,0.633361
93,0.620355362
93,0.653919864
93,0.658455378
93,0.641378164
93,0.895227426
93,0.712632835
93,0.70155282
93,0.932861805
93,0.781785607
93,0.630573612
93,0.850837487
93,0.76193977
93,0.652159882
93,0.753652382
93,0.654408079
93,0.690136135
93,0.701053303
93,0.623816049
93,0.686086261
93,0.7004556
94,0.73077035
94,0.933621156
94,0.737881637
94,0.726772803
94,0.904619545
94,0.741833502
94,0.66123246
94,0.898231703
94,0.740000743
94,0.776478755
94,0.639344203
94,0.739902174
94,0.820649529
94,0.721258336
94,0.662541503
94,0.650279289
94,0.805204719
94,0.750612569
94,0.791568017
94,0.67671138
94,0.770519549
94,0.902506471
94,0.71820522
94,0.674893272
94,0.70094685
94,0.892938554
94,0.678091776
94,0.702665788
94,0.64136306
94,0.639865547
94,0.630251855
94,0.64899174
94,0.659414929
94,0.645328802
94,0.949788547
94,0.689354646
94,0.69185676
94,0.928350157
94,0.782851058
94,0.633219874
94,0.848208034
94,0.780843377
94,0.670862579
94,0.744865495
94,0.660701776
94,0.706215018
94,0.686715615
94,0.637373579
94,0.677615076
94,0.689205843
95,0.722636998
95,0.922456688
95,0.722282487
95,0.712578654
95,0.873139727
95,0.754862761
95,0.666015977
95,0.874116343
95,0.682490885
95,0.779488629
95,0.638012981
95,0.74836911
95,0.795422769
95,0.739200431
95,0.667773807
95,0.647954571
95,0.793471801
95,0.745677096
95,0.78634001
95,0.671487278
95,0.748961473
95,0.905211091
95,0.718344128
95,0.684983277
95,0.649410468
95,0.88425101
95,0.660498208
95,0.697547656
95,0.649771154
95,0.64737404
95,0.617554933
95,0.659122878
95,0.659401846
95,0.642060864
95,0.924747336
95,0.69030503
95,0.691831684
95,0.888544846
95,0.791886091
95,0.631463045
95,0.833723128
95,0.777418774
95,0.675330365
95,0.739030546
95,0.657405734
95,0.706724197
95,0.701946855
95,0.626139605
95,0.675592327
95,0.716275674
96,0.710473961
96,0.953004593
96,0.727508712
96,0.700958836
96,0.895492917
96,0.772737336
96,0.656221074
96,0.866325134
96,0.704091495
96,0.772053957
96,0.640390712
96,0.763397509
96,0.796757209
96,0.72100668
96,0.668301988
96,0.653744507
96,0.797284031
96,0.755020148
96,0.791607749
96,0.676914811
96,0.760025144
96,0.89204008
96,0.70586319
96,0.684512311
96,0.651740813
96,0.883990061
96,0.665745753
96,0.703741181
96,0.638590896
96,0.634623736
96,0.622779638
96,0.659248799
96,0.65647769
96,0.640905517
96,0.915658629
96,0.694298613
96,0.671446979
96,0.913675719
96,0.800790507
96,0.630700672
96,0.848087996
96,0.775282764
96,0.672111416
96,0.754396456
96,0.656673253
96,0.721170437
96,0.699095118
96,0.62894035
96,0.694475907
96,0.696551245
97,0.730021948
97,0.967524904
97,0.736584103
97,0.703598219
97,0.880116963
97,0.741072768
97,0.669625646
97,0.900808692
97,0.695336354
97,0.794264072
97,0.636285001
97,0.749071163
97,0.826795274
97,0.738117576
97,0.664255542
97,0.631217372
97,0.77505942
97,0.761474419
97,0.789905185
97,0.673511904
97,0.74675681
97,0.930382079
97,0.727380931
97,0.684918928
97,0.683795589
97,0.887168276
97,0.662779582
97,0.719212121
97,0.646811056
97,0.632214403
97,0.633471406
97,0.652744061
97,0.659024876
97,0.633449137
97,0.936685741
97,0.707040566
97,0.661931765
97,0.930946004
97,0.782608318
97,0.629184723
97,0.825735784
97,0.763357538
97,0.669549865
97,0.764007723
97,0.654113078
97,0.697166872
97,0.703414482
97,0.642965198
97,0.69787389
97,0.691592771
98,0.717802083
98,0.93721025
98,0.723933017
98,0.694584155
98,0.921392107
98,0.762128538
98,0.666310555
98,0.898337239
98,0.708979249
98,0.783748376
98,0.641139007
98,0.743044466
98,0.819608045
98,0.732099527
98,0.661574948
98,0.652109045
98,0.796647406
98,0.747400624
98,0.797170073
98,0.6896245
98,0.750695878
98,0.88949464
98,0.720417595
98,0.680067629
98,0.676856887
98,0.888946444
98,0.679995435
98,0.710010672
98,0.647283411
98,0.64746989
98,0.636107886
98,0.664837092
98,0.669810122
98,0.64651041
98,0.959675074
98,0.67777791
98,0.703139126
98,0.935676295
98,0.800659037
98,0.635707027
98,0.834112144
98,0.780643779
98,0.682870907
98,0.751264966
98,0.659633791
98,0.705776399
98,0.721727699
98,0.64117046
98,0.706546831
98,0.724679714
99,0.706349099
99,0.93417809
99,0.707079518
99,0.721509522
99,0.900513351
99,0.750098807
99,0.680909163
99,0.935500914
99,0.680432642
99,0.792732799
99,0.645232868
99,0.71179679
99,0.832442206
99,0.727631074
99,0.663830638
99,0.652433932
99,0.786962575
99,0.737685329
99,0.784177452
99,0.680191702
99,0.737539613
99,0.898634541
99,0.723038679
99,0.694678152
99,0.658845711
99,0.884842181
99,0.657987082
99,0.688141572
99,0.651210684
99,0.636500674
99,0.633566862
99,0.664712411
99,0.65185535
99,0.649146926
99,0.906489336
99,0.691165656
99,0.697289801
99,0.910785025
99,0.791316366
99,0.638104284
99,0.837791777
99,0.764380252
99,0.666986263
99,0.723608607
99,0.663715774
99,0.701776773
99,0.691342145
99,0.641953158
99,0.70904814
99,0.714147973
100,0.721801645
100,0.947216016
100,0.758280486
100,0.701370895
100,0.878987932
100,0.749926287
100,0.656402838
100,0.922191131
100,0.686735153
100,0.803422046
100,0.641801304
100,0.73520357
100,0.810854751
100,0.719686401
100,0.668741542
100,0.652211636
100,0.793019843
100,0.753492284
100,0.788855821
100,0.690642774
100,0.757615763
100,0.925035393
100,0.728727561
100,0.697236246
100,0.66806041
100,0.900118917
100,0.664676541
100,0.702616763
100,0.660769421
100,0.647332138
100,0.635667962
100,0.655623597
100,0.673279607
100,0.635471588
100,0.927173311
100,0.693007576
100,0.695814639
100,0.925438762
100,0.783878261
100,0.630762964
100,0.846708542
100,0.770786142
100,0.653614402
100,0.747457206
100,0.661197782
100,0.697562999
100,0.695168567
100,0.641637892
100,0.687813735
100,0.71298998
