,Q1_X1,Q1_X2,Q2_X1,Q2_X2,S_X1,S_X2
48,0.0,6.62051628667e-312,0.12231472368073137,0.47974946835250154,0.10590064145845146,0.4614685171117431
49,6.620516300584e-312,6.620486948846e-312,0.11116350236388173,0.47092988691011195,0.12390808847846091,0.457495109566077
50,6.6204869492e-312,0.0,0.11719030837186606,0.47833909252688867,0.13603058953156555,0.4706996763135758
51,0.0,6.620516306276e-312,0.12289435656418968,0.480816257633471,0.10849582756004783,0.47196723846523303
52,6.620516330307e-312,6.62048695003e-312,0.11173831026512226,0.46271022271267226,0.11998614809017405,0.3887472178017235
53,6.620486950387e-312,0.0,0.11737535251390041,0.4860698006319598,0.12013018998309455,0.4874772408243616
54,0.0,6.620516329675e-312,0.11245866370419988,0.46437580897390063,0.1188989123656019,0.41284353227592574
55,6.620516340426e-312,6.620486951217e-312,0.12617552106997798,0.46881793707439523,0.08995186394918597,0.41054289590488136
56,6.620486951573e-312,0.0,0.11957437690288486,0.4766313634424033,0.14568658963067616,0.5106237780407212
57,0.0,6.620516332204e-312,0.1195035723576856,0.475734688555274,0.12351003962692819,0.4552019640888135
58,6.620516339793e-312,6.620486952403e-312,0.12458576454711179,0.4822706809047339,0.12016784931768454,0.4536490969691074
59,6.62048695276e-312,0.0,0.11532556273062133,0.4913376414167624,0.10791841917856115,0.5500732893663058
60,0.0,6.62051634928e-312,0.11507349659183064,0.4705510278359054,0.14004073659719074,0.46022713008583827
61,6.62051632082e-312,6.62048695359e-312,0.11560583731642715,0.469049815089731,0.1379011067110829,0.459746317776327
62,6.620486953944e-312,0.0,0.11845923415354398,0.47773160042025775,0.1703621976798534,0.4740425293754076
63,0.0,6.62051632335e-312,0.11490765618144105,0.46569572949635385,0.12999088065974784,0.46123422251911705
64,6.620516337264e-312,6.620486954774e-312,0.12598494827154316,0.46403356890223013,0.11269919571304265,0.44371662469106643
65,6.62048695513e-312,0.0,0.10190763126211255,0.47548885637999005,0.11057937108091154,0.42481998316205394
66,0.0,6.620513291645e-312,0.10905129495149024,0.47776684061208197,0.11033932860089868,0.5085056635858742
67,6.620513271883e-312,6.62048695596e-312,0.11040332212333392,0.4687671120853787,0.13840072693846273,0.4554801932009974
68,6.620486956316e-312,0.0,0.10335000724423637,0.49575753393421507,0.1016529170754974,0.4699801598026965
69,0.0,6.62051326477e-312,0.10977680384027155,0.4749746815135637,0.10968859800809672,0.4718668879251441
70,6.62051329639e-312,6.620486957146e-312,0.1162631335873533,0.45792942718260965,0.1200278632418843,0.401200837486714
71,6.6204869575e-312,0.0,0.11480761019954744,0.471906732787052,0.1265678793289302,0.44918369535889935
72,0.0,6.620513260816e-312,0.1187478552935658,0.47184720326403373,0.15175631335678286,0.47217058518761346
73,6.620513275045e-312,6.62048695833e-312,0.10521366145890143,0.46254162522843634,0.1084030130199759,0.4233395828931884
74,6.620486958687e-312,0.0,0.11970689553519331,0.46858477632264595,0.11376548721692725,0.3989157103312141
75,0.0,6.62051326556e-312,0.11229065229840351,0.46574269415098957,0.10801424783122193,0.45540000212034737
76,6.6205132869e-312,6.620486959517e-312,0.11771972003038711,0.47472745382748394,0.14316544014040844,0.4743899231863301
77,6.620486959873e-312,0.0,0.12810679891164356,0.46951939153130207,0.09550549473111558,0.45052394919357674
78,0.0,6.620513339076e-312,0.11742205834306219,0.47326590497225685,0.13254656485741212,0.4261822654795262
79,6.6205133288e-312,6.620486960703e-312,0.11488285119406372,0.46966307841720445,0.12274131201529037,0.4223472693073904
80,6.62048696106e-312,0.0,0.10459342770597668,0.47884902885690395,0.09791385688748488,0.4999000485308066
81,0.0,6.620513324056e-312,0.10909078216796031,0.46961964576313553,0.11846933024554462,0.43809483679945527
82,6.620513321684e-312,6.62048696189e-312,0.11398170324519064,0.4683064552522209,0.14498293340490886,0.5034697476384249
83,6.620486962245e-312,0.0,0.11592239579189734,0.48232648470522443,0.17430607693451317,0.5139756997996349
84,0.0,6.62051334224e-312,0.10813710589558223,0.4763309355739661,0.08811987433616131,0.39886516628019586
85,6.62051331141e-312,6.620486963075e-312,0.11286758606360314,0.4669470108465015,0.09188458760484575,0.4561262022346787
86,6.62048696343e-312,0.0,0.10492100973897622,0.46445097559431525,0.13371198003486073,0.47943480824308726
87,0.0,6.62051334698e-312,0.12045316583012322,0.47242306045337834,0.12080942012634077,0.4453446883190365
88,6.620513325637e-312,6.62048696426e-312,0.11761472774455073,0.4828424583769919,0.13426356835790965,0.4892277652700199
89,6.620486964616e-312,0.0,0.11649071483132978,0.471002221213918,0.14754760363232766,0.4681539674963162
90,0.0,6.620036269565e-312,0.10514429101879752,0.4811547320837295,0.10666941251154993,0.4529723172518586
91,6.62003037643e-312,6.620486965446e-312,0.11450135033035158,0.4669256747482964,0.11184520999844572,0.3941933627379315
92,6.6204869658e-312,0.0,0.11839694259939271,0.4830887300003772,0.12072555157688847,0.46752290872168967
93,0.0,6.62005439624e-312,0.1208553283907644,0.46313385332933166,0.10391185562003258,0.4257889026200814
94,6.62002607608e-312,6.62048696663e-312,0.12757393047986887,0.4702558255420677,0.14054335080600067,0.4414035851672603
95,9e-323,0.0,0.11642618944879346,0.4801658146255118,0.09190800965859702,0.43913509977373066
96,1.3399e-319,2.4244e-320,0.11934802129213407,0.4648452665019033,0.10595231402965188,0.41396599207535956
97,1.48539705427e-313,4e-323,0.11008064047852195,0.48474966470872627,0.10209713208256921,0.4143922474690751
98,0.0,3.105039145796106e+231,0.11987760640746503,0.47569107441339964,0.12324957672243042,0.45636203618962845
99,0.0,0.0,0.10481874748719255,0.45925490785321976,0.1025834725846978,0.35963359652042104
